system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo,wind_speed,wind_dir_rad,plume_score_nov,plume_score_oct
272,,,0.0002770703867862,29.8,77.5,0.3531674616866642,-0.4876933104462094,"{""type"":""Point"",""coordinates"":[77.5,29.800000000000004]}",0.6021395361942149,2.51483598267846,2.2324257924812585,4.250803409596792
273,315.25,,0.0002451487537831,29.95,74.5,-0.1784751978185442,-0.4300418754418691,"{""type"":""Point"",""coordinates"":[74.5,29.95]}",0.46560649788198677,-2.7482069805371854,65.98012830606194,1.19133430797334
274,,,0.0002154200399398,29.95,74.65,-0.181541536251704,-0.4267239365312789,"{""type"":""Point"",""coordinates"":[74.65000000000002,29.95]}",0.4637355360476267,-2.739357110638481,70.72279675440063,1.8004396955406516
275,,,0.0002404530230932,29.95,74.8,-0.1963035669591692,-0.4119385090139176,"{""type"":""Point"",""coordinates"":[74.8,29.95]}",0.45632052946312035,-2.6968917508361816,82.2344997867703,2.8812214330093853
276,,,0.0002283791569666,29.95,74.95,-0.2072390324539607,-0.4014604681067998,"{""type"":""Point"",""coordinates"":[74.95,29.95]}",0.4517947808739988,-2.665059089213346,82.7881908068054,4.432582911351256
277,,,0.0002649273459642,29.95,75.1,-0.212577235036426,-0.3902361028724245,"{""type"":""Point"",""coordinates"":[75.1,29.95]}",0.44437967644885534,-2.6427967577314444,78.18987839040379,6.377709440968131
278,,,0.0002731983152318,29.95,75.25,-0.1571373071935441,-0.3879642387231191,"{""type"":""Point"",""coordinates"":[75.25,29.95]}",0.4185790054936434,-2.7567572690189035,70.4221038159749,7.802343308961524
279,,,0.00027143260843,29.95,75.4,-0.1164051565859052,-0.4052110784583622,"{""type"":""Point"",""coordinates"":[75.4,29.95]}",0.42159954765770097,-2.861854896778395,59.34704011671018,7.655730777985994
280,,,0.0002354521671277,29.95,75.55,-0.0333573321501413,-0.4480384303463831,"{""type"":""Point"",""coordinates"":[75.55,29.95]}",0.44927847341646093,-3.0672778184773115,58.03368291415956,7.066878967632937
281,,,0.0002603093415526,29.95,75.7,0.0200735217995114,-0.4657013263967302,"{""type"":""Point"",""coordinates"":[75.7,29.95]}",0.4661337487085753,3.0985154650824542,62.710170070889056,5.719680187181686
282,310.6000061035156,,0.0002696319006433,29.95,75.85,0.0927596112092336,-0.4880585041311051,"{""type"":""Point"",""coordinates"":[75.85000000000001,29.95]}",0.4967951780426015,2.9537743566870067,59.17764767518285,4.795434851163241
283,,,0.0002645903403452,29.95,76.0,0.2203332602977752,-0.5306715548038483,"{""type"":""Point"",""coordinates"":[76.0,29.95]}",0.5745946785964703,2.7480544107496723,61.18905222451248,4.429617079392273
284,,,0.0002855821751402,29.95,76.15,0.3075938668515947,-0.5701426512665219,"{""type"":""Point"",""coordinates"":[76.15,29.950000000000006]}",0.6478245362117241,2.646843997768378,55.63692755621821,4.476036677291624
285,,,0.0002748987536682,29.95,76.3,0.3705729928281573,-0.5821536918481189,"{""type"":""Point"",""coordinates"":[76.3,29.95]}",0.6900922140888217,2.574727059219701,47.410212240621924,5.029127004841614
286,,,0.0003012262172492,29.95,76.45,0.5073626114262478,-0.5761339300208621,"{""type"":""Point"",""coordinates"":[76.45,29.95]}",0.7676894715928736,2.4195811155106055,48.68923800919452,4.163243264472619
287,,,0.0002457762990371,29.95,76.6,0.5606076472335391,-0.5659885307153066,"{""type"":""Point"",""coordinates"":[76.6,29.95]}",0.7966328834777007,2.3609706847780587,43.3709216122989,9.407778939979154
288,,,0.0002648209070979,29.95,76.75,0.5858531441953446,-0.5422933267222508,"{""type"":""Point"",""coordinates"":[76.75,29.950000000000006]}",0.7983144485546139,2.317601815809983,31.07126614544667,13.414120812260478
289,,,0.0002912654453445,29.95,76.9,0.6444947050677408,-0.5129706813229455,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.95]}",0.8237186077522355,2.2430487403832418,21.757134460286352,11.921168956622687
290,,,0.0002649583611453,29.95,77.05,0.5086972468429141,-0.4706587374210357,"{""type"":""Point"",""coordinates"":[77.05,29.95]}",0.6930314105841986,2.317373673865973,9.66570219364102,10.552992564595792
291,,,0.0002718808838181,29.95,77.2,0.4268209583229489,-0.4503601398732926,"{""type"":""Point"",""coordinates"":[77.2,29.950000000000006]}",0.6204839933877523,2.383023082033422,4.5175822950214535,8.415792750525098
292,,,0.0002598915112082,29.95,77.35,0.2276835885312822,-0.4375010497040218,"{""type"":""Point"",""coordinates"":[77.35,29.950000000000006]}",0.49320075524942497,2.661744086860996,0.9578138103192275,7.769799091300432
293,,,0.0002956866773651,29.95,77.5,0.1454607559574975,-0.4236230115095775,"{""type"":""Point"",""coordinates"":[77.5,29.95]}",0.4479009794632852,2.8108336667637985,0.0,5.795050859141288
294,316.3699951171875,,0.0002231504642188,30.1,74.5,-0.2280872854921553,-0.4090179767873551,"{""type"":""Point"",""coordinates"":[74.5,30.099999999999998]}",0.4683156148778314,-2.6328980645365374,67.42479809605025,1.1375451156279943
295,,,0.0002028166690582,30.1,74.65,-0.2250457002056969,-0.409283818801244,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.099999999999998]}",0.46707473868065474,-2.638862751207423,67.64831837110958,1.62320280797651
296,314.2200012207031,,0.0002497476660447,30.1,74.8,-0.2323767006397246,-0.4025160372257232,"{""type"":""Point"",""coordinates"":[74.8,30.099999999999998]}",0.4647774641956126,-2.61802376887976,73.611129864273,2.5130373267230515
297,322.0799865722656,,0.0002206121653352,30.1,74.95,-0.229154383473926,-0.4081112656328412,"{""type"":""Point"",""coordinates"":[74.95,30.099999999999998]}",0.46804544288108885,-2.6299633335092643,71.43416256359372,3.7811027893003346
298,318.7099914550781,,0.0002382677723293,30.1,75.1,-0.1904207951492734,-0.4584313611189525,"{""type"":""Point"",""coordinates"":[75.1,30.100000000000005]}",0.49640647868723164,-2.7479028746949226,63.596180273779005,5.224385894829128
299,324.5199890136719,,0.0002443155594081,30.1,75.25,-0.1318497637907663,-0.4895636989010706,"{""type"":""Point"",""coordinates"":[75.25,30.099999999999998]}",0.5070078653170766,-2.8785138317018792,49.59090152251782,8.421779050435376
300,311.2300109863281,,0.0002722767702043,30.1,75.4,-0.0894198185867733,-0.5084974825382234,"{""type"":""Point"",""coordinates"":[75.4,30.099999999999998]}",0.5162999067439411,-2.967521341067674,45.823133728625756,11.926745317653658
301,,,0.0002477735321637,30.1,75.55,0.0296068741215599,-0.577441777785619,"{""type"":""Point"",""coordinates"":[75.55,30.099999999999998]}",0.578200288591649,3.0903650287082876,48.73940671237445,7.066297815938015
302,321.7799987792969,,0.0002550987552273,30.1,75.7,0.0891714221901363,-0.5820672253767649,"{""type"":""Point"",""coordinates"":[75.7,30.099999999999998]}",0.5888580451969874,2.9895767434407325,47.526936647420406,4.12470171817851
303,,,0.0002623483840554,30.1,75.85,0.1495813071727752,-0.5802632974253759,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.100000000000005]}",0.5992328944529717,2.8893034758876603,42.84796528434559,3.335055459913403
304,312.6700134277344,,0.0002685704552389,30.1,76.0,0.2718503230147892,-0.6152238958411747,"{""type"":""Point"",""coordinates"":[76.0,30.099999999999998]}",0.6726091287941591,2.7255183480312546,48.62142217711797,3.4270032682318177
305,,,0.0002552859440137,30.1,76.15,0.3315071019861433,-0.5909237656328412,"{""type"":""Point"",""coordinates"":[76.15,30.099999999999998]}",0.6775602227528917,2.6303448446561273,53.271585588945456,3.9636820697472865
306,,,0.0002586414567034,30.1,76.3,0.3704468535052406,-0.5549028509192997,"{""type"":""Point"",""coordinates"":[76.3,30.099999999999998]}",0.6671941585702769,2.552952015029324,45.1424051033861,5.023108182279607
307,314.6499938964844,,0.0002927104299504,30.1,76.45,0.4832211726241641,-0.4928551892439524,"{""type"":""Point"",""coordinates"":[76.45,30.099999999999998]}",0.6902238327071619,2.3660643161265322,39.433648509399376,4.519333633290473
308,,311.010009765625,0.0002802746636906,30.1,76.6,0.5322914037439558,-0.4796125948429109,"{""type"":""Point"",""coordinates"":[76.6,30.100000000000005]}",0.7164931120615614,2.304182345702549,37.09873650479305,7.150172121338986
309,,,0.0002841575091483,30.1,76.75,0.5578678468863171,-0.4475237005286745,"{""type"":""Point"",""coordinates"":[76.75,30.100000000000005]}",0.7151880851387655,2.246879598956382,27.828309521574624,14.10086302529819
310,,,0.0002801471541951,30.1,76.9,0.5617388321293725,-0.3593946993350982,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.100000000000005]}",0.6668696015205948,2.1399602876941364,22.532699534664193,12.940501033605054
311,,,0.0002793656010587,30.1,77.05,0.3734830134444766,-0.2689840005503761,"{""type"":""Point"",""coordinates"":[77.05,30.099999999999998]}",0.46026291821485227,2.1949537898379616,9.762952913247636,10.700573804529643
312,,,0.0002782677044535,30.1,77.2,0.2904674020078447,-0.2453162623776329,"{""type"":""Point"",""coordinates"":[77.2,30.100000000000005]}",0.38019913231899743,2.2721219187247277,4.729609717290634,10.543153704110493
313,,,0.0002958598758417,30.1,77.35,0.0276449329323239,-0.2788320230113136,"{""type"":""Point"",""coordinates"":[77.35,30.099999999999998]}",0.28019910666062875,3.0427701383842463,0.750150614306596,6.830925096935316
314,,,0.0003003668247726,30.1,77.5,-0.1350056204530928,-0.3274746689531538,"{""type"":""Point"",""coordinates"":[77.5,30.099999999999998]}",0.3542120499925182,-2.7505598085143785,0.0,1.1443879464269693
315,316.70001220703125,,0.0002648191919673,30.25,74.5,-0.2274674395720163,-0.3676378362708622,"{""type"":""Point"",""coordinates"":[74.5,30.25]}",0.43231818689868945,-2.5875170138269517,68.28259924396035,0.783326121979384
316,,,0.0002380322318178,30.25,74.65,-0.2194179197152456,-0.3707997964488135,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.25]}",0.43085579088442977,-2.6072671266683507,64.04260069846433,0.9805258623023942
317,309.0299987792969,,0.0002300097624544,30.25,74.8,-0.1967854056093428,-0.4177178601423897,"{""type"":""Point"",""coordinates"":[74.8,30.25]}",0.461749614556169,-2.7013340694513963,58.49356559753533,0.915959332313371
318,313.3599853515625,,0.0002684206528569,30.25,74.95,-0.184730284081565,-0.4337416231632233,"{""type"":""Point"",""coordinates"":[74.95,30.250000000000007]}",0.4714414847264964,-2.738960478295012,54.94554296942921,1.0349168991806312
319,325.1600036621094,,0.0002663657582981,30.25,75.1,-0.1681951820850373,-0.4734412623776329,"{""type"":""Point"",""coordinates"":[75.1,30.250000000000007]}",0.5024303416378687,-2.800238748596976,51.56111710967695,1.0095360495942796
320,,,0.0002460996352957,30.25,75.25,-0.1171518199973636,-0.5258572373125288,"{""type"":""Point"",""coordinates"":[75.25,30.250000000000007]}",0.5387489053006603,-2.922389804942591,48.96062308814978,0.5690825708966402
321,,316.1499938964844,0.0002588575148273,30.25,75.4,-0.0853677623801761,-0.5375034232934316,"{""type"":""Point"",""coordinates"":[75.4,30.249999999999996]}",0.5442403741968765,-2.984085483550865,38.845617778573704,0.4946726744867641
322,313.739990234375,,0.0002312120779202,30.25,75.55,0.0326538847552405,-0.6094879474904801,"{""type"":""Point"",""coordinates"":[75.55,30.249999999999996]}",0.6103620518395346,3.088067894711986,37.80501167747482,0.3855846514251101
323,320.5400085449219,,0.0002215987875921,30.25,75.7,0.0779636720816294,-0.6351044025686056,"{""type"":""Point"",""coordinates"":[75.7,30.249999999999996]}",0.6398718124175163,3.0194465079670865,28.115914357142085,0.6514715534292856
324,,,0.0002624781228376,30.25,75.85,0.1341238147682613,-0.6323340846432579,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.250000000000007]}",0.6464020361119059,2.9325812996309835,23.74073173495886,1.082307746447352
325,324.04998779296875,,0.000268590855131,30.25,76.0,0.2622647517257266,-0.6411017848385703,"{""type"":""Point"",""coordinates"":[76.0,30.25]}",0.692671854864161,2.7532794943412413,26.455972520589462,1.794453410482562
326,317.0199890136719,,0.0002691788545785,30.25,76.15,0.3279094186094073,-0.5989241182804108,"{""type"":""Point"",""coordinates"":[76.15,30.250000000000007]}",0.6828138005860214,2.6406728277901097,27.12893793995724,3.1828245863752107
327,,,0.0002709474872234,30.25,76.3,0.3962884604930877,-0.5792741888099247,"{""type"":""Point"",""coordinates"":[76.3,30.25]}",0.7018569154331799,2.541609509619287,27.08872649383071,5.325119162230127
328,,,0.0002791671705166,30.25,76.45,0.5111691706710393,-0.499161477221383,"{""type"":""Point"",""coordinates"":[76.45,30.25]}",0.7144621063333949,2.3443101351491724,30.755428750201407,5.271812471032619
329,,,0.0002711481811821,30.25,76.6,0.5048852622509,-0.516635842455758,"{""type"":""Point"",""coordinates"":[76.6,30.250000000000007]}",0.7223722875001026,2.3676970053286417,23.202727691819007,10.86856293850294
330,,,0.0002503527100231,30.25,76.75,0.5035021377934351,-0.5092773762014177,"{""type"":""Point"",""coordinates"":[76.75,30.250000000000007]}",0.7161549055010092,2.361896793340915,17.388703277465744,14.045648639929524
331,,,0.0002585324858797,30.25,76.9,0.4770766278107961,-0.4275048474470775,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.25]}",0.6405954287957961,2.3014484584676524,14.909540320317266,11.329550029769988
332,,,0.0002805362599584,30.25,77.05,0.2804606881406572,-0.3376356661319732,"{""type"":""Point"",""coordinates"":[77.05,30.25]}",0.43892600815708366,2.448433727404578,5.6058441100868155,7.427764343712005
333,,,0.0002648398333684,30.25,77.2,0.179330520497428,-0.2733985377682579,"{""type"":""Point"",""coordinates"":[77.2,30.250000000000007]}",0.3269651296938253,2.561059448677483,2.725324508857217,11.112859237104555
334,,,0.0002850143767612,30.25,77.35,-0.1116423798931969,-0.2798764023515913,"{""type"":""Point"",""coordinates"":[77.35,30.25]}",0.30132179075116144,-2.762035889054109,0.0,1.8679242846469308
335,,,0.0002692948804661,30.25,77.5,-0.226226391394933,-0.3034783581892649,"{""type"":""Point"",""coordinates"":[77.5,30.249999999999996]}",0.37852013691853326,-2.5010131948306493,0.0,0.0
336,319.94000244140625,,0.0002364699258851,30.4,74.5,-0.1938675860563914,-0.3419650932153064,"{""type"":""Point"",""coordinates"":[74.5,30.4]}",0.39309638245738854,-2.6258502817141425,67.45654519302037,0.2767952150639498
337,,,0.0002381714027779,30.4,74.65,-0.1863972220155927,-0.3529514213403066,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.4]}",0.3991473790484823,-2.655710648955419,70.47604347782539,0.23423397100436008
338,,,0.0002459345679637,30.4,74.8,-0.162415830956565,-0.4184194253550635,"{""type"":""Point"",""coordinates"":[74.8,30.4]}",0.44883595851911534,-2.7713301984167025,65.60278039061262,0.03567595255142231
339,,,0.0002519716920605,30.4,74.95,-0.1507133569982317,-0.439818012052112,"{""type"":""Point"",""coordinates"":[74.95,30.4]}",0.4649240795045447,-2.8114608968352215,59.540676703764724,2.0223199006653245
340,,,0.0002439005460898,30.4,75.1,-0.149509608083301,-0.4733527614010704,"{""type"":""Point"",""coordinates"":[75.1,30.4]}",0.49640302138004855,-2.8356565585571216,53.996223429281585,2.312473784556191
341,312.9200134277344,,0.0002378240181976,30.4,75.25,-0.1090734779834747,-0.5095266030894384,"{""type"":""Point"",""coordinates"":[75.25,30.4]}",0.5210704202459334,-2.930707228438543,44.384531323630824,2.4811370844195286
342,,,0.0002602565512431,30.4,75.4,-0.0870682696501413,-0.5067101697127024,"{""type"":""Point"",""coordinates"":[75.4,30.4]}",0.5141362462131467,-2.9714239367539883,36.919077319571954,2.740478159396366
343,313.260009765625,,0.0002661316617962,30.4,75.55,0.0027585261397891,-0.5549808402856193,"{""type"":""Point"",""coordinates"":[75.55,30.4]}",0.5549876958551387,3.1366222055621744,34.19798279949953,2.5547649560981927
344,,,0.000250892031962,30.4,75.7,0.0402537789609697,-0.5848019394609664,"{""type"":""Point"",""coordinates"":[75.7,30.4]}",0.5861857001991317,3.07286787321775,25.648260600246164,2.3244047840106856
345,,,0.0002633841062746,30.4,75.85,0.0851475099722544,-0.598892922533883,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.4]}",0.6049155570124236,3.0003643121433328,20.968360014904142,2.093018927608312
346,312.3999938964844,,0.0002579465883794,30.4,76.0,0.2226478490564558,-0.6269002603160009,"{""type"":""Point"",""coordinates"":[76.0,30.4]}",0.6652638582350134,2.800331268644763,21.703479588822603,0.23137519292964986
347,,,0.0002630481510419,30.4,76.15,0.3361654407448239,-0.6196363985538481,"{""type"":""Point"",""coordinates"":[76.15,30.4]}",0.7049513954620878,2.6445100012794045,19.89886230013923,1.2746457020047948
348,,,0.0002566188061974,30.4,76.3,0.4163256241215601,-0.6036641763316261,"{""type"":""Point"",""coordinates"":[76.3,30.4]}",0.7333058455285537,2.537837143043313,13.531743399962817,6.580722801414084
349,,,0.0002863568148979,30.4,76.45,0.5479648927847546,-0.5617001328203414,"{""type"":""Point"",""coordinates"":[76.45,30.4]}",0.7847117706107107,2.368571683599232,18.64490276270091,8.113667844293802
350,,315.4100036621094,0.0002699756980506,30.4,76.6,0.5290066950851017,-0.5942962970998554,"{""type"":""Point"",""coordinates"":[76.6,30.4]}",0.7956357031905126,2.4142520482978918,17.6468425096303,5.866763531617117
351,,,0.000271950728175,30.4,76.75,0.4950440214739904,-0.6404175129201677,"{""type"":""Point"",""coordinates"":[76.75,30.4]}",0.8094462144281075,2.4835320526662454,11.167638416882536,7.98115680658357
352,,,0.0002527898464189,30.4,76.9,0.427078323231803,-0.5941494736406538,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.4]}",0.7317168107963316,2.5183562704904343,7.419509763088657,5.296582237221709
353,,,0.0002812021882958,30.4,77.05,0.2260583579540252,-0.5266222112708622,"{""type"":""Point"",""coordinates"":[77.05,30.4]}",0.5730910351808713,2.736118474411023,2.0459516628404626,2.006350059591024
354,,313.69000244140625,0.000234409758002,30.4,77.2,0.1277656469080183,-0.4559109482500288,"{""type"":""Point"",""coordinates"":[77.2,30.4]}",0.47347529319286014,2.8683590477257632,0.8271140861311477,0.7790232378236726
355,,,0.0002483448146625,30.4,77.35,-0.1015692055225372,-0.357238123814265,"{""type"":""Point"",""coordinates"":[77.35,30.4]}",0.3713965274700553,-2.8645844363383732,0.0,0.0
356,,,0.0002285618949922,30.4,77.5,-0.1849669648541344,-0.3603088703420428,"{""type"":""Point"",""coordinates"":[77.5,30.4]}",0.4050126666346493,-2.667316887006004,0.0,0.0
357,316.1199951171875,,0.0002385457207842,30.55,74.5,-0.1301485783523983,-0.3665337781111398,"{""type"":""Point"",""coordinates"":[74.5,30.55]}",0.3889545769669983,-2.8003999803127964,52.52657929898067,3.2486222700771483
358,314.760009765625,,0.0002492705657679,30.55,74.65,-0.1233197616206274,-0.3910109102725983,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.55]}",0.4099967018871912,-2.836079793280816,57.74829550394533,4.5559476116664985
359,310.29998779296875,,0.0002330951255764,30.55,74.8,-0.087426342566808,-0.4355109645260703,"{""type"":""Point"",""coordinates"":[74.8,30.55]}",0.4441994660026472,-2.9434815257448026,63.67831226712421,4.674165367591134
360,,,0.0002416497609797,30.55,74.95,-0.0802021536562177,-0.432734543085098,"{""type"":""Point"",""coordinates"":[74.95,30.55]}",0.4401040447782366,-2.9583340947955707,64.14709690055471,4.719818506986956
361,310.92999267578125,,0.000245302566626,30.55,75.1,-0.1039217717117733,-0.438829242520862,"{""type"":""Point"",""coordinates"":[75.1,30.55]}",0.45096656054207324,-2.9090604612263093,60.46283744391664,4.66650571461708
362,,,0.0002754433580303,30.55,75.25,-0.0830477482742733,-0.4510233885712094,"{""type"":""Point"",""coordinates"":[75.25,30.55]}",0.45860552278803096,-2.9595004869428267,48.472923070706415,3.445481366862213
363,,,0.0002445746263717,30.55,75.4,-0.065710033973058,-0.4557203829288483,"{""type"":""Point"",""coordinates"":[75.4,30.55]}",0.46043335672120517,-2.9983902626036976,39.6994647453889,3.5260348636644583
364,,,0.0002438591082999,30.55,75.55,-0.0080419838428497,-0.553629250658883,"{""type"":""Point"",""coordinates"":[75.55,30.55]}",0.5536876562550812,-3.127067737722925,36.802355648315455,3.2748681417652254
365,,,0.0002559653652202,30.55,75.7,0.0428389569123586,-0.6109619465139177,"{""type"":""Point"",""coordinates"":[75.7,30.55]}",0.6124619794872284,3.0715899984638915,26.599653570312306,2.81499106610929
366,,,0.0002881856141696,30.55,75.85,0.0781369441085391,-0.6399743298689525,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.55]}",0.6447267056093116,3.0201000930951736,18.527659483254677,2.233212636600105
367,309.6400146484375,,0.0002934809141646,30.55,76.0,0.2146712323029836,-0.6862247367699941,"{""type"":""Point"",""coordinates"":[76.0,30.55]}",0.7190188643794606,2.8384077729933903,14.796587004049915,1.9581152246904807
368,,,0.0003006174878568,30.55,76.15,0.392414762576421,-0.7203898436493344,"{""type"":""Point"",""coordinates"":[76.15,30.55]}",0.820335829231554,2.6428079319441373,12.911798918856551,1.7245052690859772
369,,312.6499938964844,0.0002850780600189,30.55,76.3,0.4255436281363171,-0.7127065347300637,"{""type"":""Point"",""coordinates"":[76.3,30.55]}",0.8300831187865199,2.6033221400986872,9.52957337836871,0.06888368719482259
370,315.8599853515625,,0.0002956996055302,30.55,76.45,0.5591200848420461,-0.7094238605764177,"{""type"":""Point"",""coordinates"":[76.45,30.55]}",0.903270437482001,2.474129925178618,7.6355840310458785,3.630510268394532
371,,,0.0002699725082278,30.55,76.6,0.5402035944991642,-0.7533515406979456,"{""type"":""Point"",""coordinates"":[76.6,30.55]}",0.9270158938129303,2.519503869778163,7.179865948083259,2.409294348101083
372,,,0.0002622413988429,30.55,76.75,0.4500146567821504,-0.8146677977508967,"{""type"":""Point"",""coordinates"":[76.75,30.550000000000008]}",0.930696949608761,2.6369160684416277,2.83560501241038,1.240197410110992
373,,,0.0002675224298806,30.55,76.9,0.2841638267040254,-0.8315080755286748,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.550000000000008]}",0.8787233694835228,2.8122906917200448,0.9064399256464815,0.41273978573748477
374,,,0.0002607656649003,30.55,77.05,0.10920892490281,-0.7627217935191263,"{""type"":""Point"",""coordinates"":[77.05,30.55]}",0.7705005668962615,2.999376106107423,0.09725677357856985,0.05765277214904917
375,,,0.0002251032129749,30.55,77.2,0.012869338856803,-0.6997043510278066,"{""type"":""Point"",""coordinates"":[77.2,30.55]}",0.6998226909223901,3.1232021891567348,0.0008556886691491567,0.00046784720444176156
376,,,0.0002213951877479,30.55,77.35,-0.0393679387039608,-0.5016055961449942,"{""type"":""Point"",""coordinates"":[77.35,30.55]}",0.5031480981597505,-3.0632693560036532,0.0,0.0
377,,,0.0001813663268724,30.55,77.5,0.0080624812179141,-0.3947021808889177,"{""type"":""Point"",""coordinates"":[77.5,30.55]}",0.3947845174292643,3.121168747853083,0.0,0.0
378,313.9700012207031,,0.0002334352792451,30.7,74.5,-0.1043629202577803,-0.4110884249210357,"{""type"":""Point"",""coordinates"":[74.5,30.7]}",0.42412888634092094,-2.8929751916132425,35.07682973859117,5.536596031740614
379,,,0.0002276621089222,30.7,74.65,-0.0939174314339955,-0.43522274295489,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.699999999999992]}",0.4452407437694101,-2.9290599492311404,38.544230287027254,5.82973341364918
380,317.010009765625,,0.0002296094702638,30.7,74.8,-0.0381190915902455,-0.4358707328637441,"{""type"":""Point"",""coordinates"":[74.8,30.699999999999992]}",0.43753441111624913,-3.054359560997238,47.339464176326366,5.766677949539666
381,,,0.000253113016974,30.7,74.95,-0.0269791583220163,-0.4259118298689524,"{""type"":""Point"",""coordinates"":[74.95,30.7]}",0.42676546463612053,-3.078332705778761,58.63324115856379,8.686175281970057
382,312.1199951171875,,0.000274141027856,30.7,75.1,-0.0757296330398983,-0.4107473062144385,"{""type"":""Point"",""coordinates"":[75.1,30.7]}",0.4176701172968631,-2.9592697493684286,56.74873330278504,9.683816811463524
383,,,0.000255427438289,30.7,75.25,-0.073428268565072,-0.4302619410885704,"{""type"":""Point"",""coordinates"":[75.25,30.7]}",0.4364825867932978,-2.9725616338611554,44.826378299260845,10.285560996430503
384,,,0.0002747314675896,30.7,75.4,-0.0660423364904191,-0.4558926377031537,"{""type"":""Point"",""coordinates"":[75.4,30.7]}",0.4606513728635276,-2.997729637125905,33.22323458786369,10.00872372005958
385,311.55999755859375,,0.0002688475060145,30.7,75.55,-0.0098398082786136,-0.5662842121389178,"{""type"":""Point"",""coordinates"":[75.55,30.699999999999992]}",0.5663696944088329,-3.1242183070332383,25.37110395008863,8.514993527258065
386,,,0.0002533229195286,30.7,75.7,0.0554094864262474,-0.6490458495087094,"{""type"":""Point"",""coordinates"":[75.7,30.7]}",0.6514067285118436,3.0564284681668124,20.99746678372631,7.274967730295346
387,,,0.0002807243007177,30.7,75.85,0.1129808975590599,-0.7110962238576674,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.7]}",0.7200156406619821,2.9840269788693115,17.349255169538402,5.845272665250686
388,,,0.0002710756313159,30.7,76.0,0.2830801135963864,-0.7610314587752025,"{""type"":""Point"",""coordinates"":[76.0,30.7]}",0.8119748961385788,2.7854819393960826,15.860157914593955,2.2755636561076114
389,,,0.0002941271684916,30.7,76.15,0.4862488554583655,-0.7990923040442993,"{""type"":""Point"",""coordinates"":[76.15,30.7]}",0.9354071091334496,2.5949454983614304,11.519040585169721,1.9685615839317099
390,,,0.0003113272618868,30.7,76.3,0.4935442520512476,-0.7901818494002025,"{""type"":""Point"",""coordinates"":[76.3,30.7]}",0.9316508379507581,2.583284062940209,8.17955243462205,1.444125371752185
391,,,0.0002626284785593,30.7,76.45,0.5534109241432615,-0.788656309578154,"{""type"":""Point"",""coordinates"":[76.45,30.7]}",0.96345338527535,2.529717491641981,5.228142757238252,0.0
392,,,0.0002901948500926,30.7,76.6,0.4732212404410044,-0.8430186278290218,"{""type"":""Point"",""coordinates"":[76.6,30.7]}",0.9667568201317485,2.6300837671617234,2.9771594362919247,0.0
393,,,0.0002742475526728,30.7,76.75,0.3356184979279836,-0.9107069551944732,"{""type"":""Point"",""coordinates"":[76.75,30.7]}",0.9705807201830378,2.7885105344174934,0.8859439364664738,0.0
394,,,0.0002348449155363,30.7,76.9,0.1518494413958655,-0.928187084860272,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.7]}",0.9405261917424981,2.9794312982235645,0.0,0.0
395,,,0.0001923053340949,30.7,77.05,0.048605422841178,-0.8314677245087092,"{""type"":""Point"",""coordinates"":[77.05,30.7]}",0.8328871856555726,3.0832017277806814,0.0,0.0
396,,,0.0001971539156529,30.7,77.2,0.0057790882057613,-0.7558234645260704,"{""type"":""Point"",""coordinates"":[77.2,30.7]}",0.7558455578943902,3.1339467205633316,0.0,0.0
397,,,0.0001454458971399,30.7,77.35,0.090040494998296,-0.5253394557370079,"{""type"":""Point"",""coordinates"":[77.35,30.7]}",0.5329998447406845,2.9718471056438585,0.0,0.0
398,,,0.0001633693551652,30.7,77.5,0.1394294652673932,-0.4161716361840566,"{""type"":""Point"",""coordinates"":[77.5,30.7]}",0.4389070591239858,2.8183169963022143,0.0,0.0
399,318.9200134277344,,0.00025299178834,30.85,74.5,-0.1015298717551761,-0.4353404051727719,"{""type"":""Point"",""coordinates"":[74.5,30.85]}",0.4470230231594517,-2.912468678489346,14.56081675937003,9.461965550831524
400,,,0.000237923990718,30.85,74.65,-0.0639898598194121,-0.4531291014618344,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.85]}",0.4576250482123082,-3.00130259814585,19.48647309565424,14.223029479075196
401,310.7799987792969,,0.000235536767498,30.85,74.8,-0.0075119952360788,-0.4386125677161748,"{""type"":""Point"",""coordinates"":[74.8,30.85]}",0.4386768909242917,-3.1244676064892665,27.124846837375546,14.312250110846204
