date,name,mean,.geo
2024-05-31,Hyderabad,0.0433507466841268,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-31,Mumbai,0.0295280474296322,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-01,Bangalore,0.0243098995115286,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-01,Chennai,0.0448745100737812,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-01,Delhi,0.0358048348204578,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-01,Hyderabad,0.0497797961631585,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-01,Mumbai,0.035983115582777,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-02,Bangalore,0.033713991850761,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-02,Delhi,0.0453766180270924,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-02,Mumbai,0.0369518554871506,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-03,Delhi,0.038265890487643,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-03,Mumbai,0.0357687925986159,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-04,Bangalore,0.0324842858802487,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-04,Chennai,0.0365264551991565,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-04,Delhi,0.0439768880605711,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-04,Hyderabad,0.0399237475820854,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-04,Mumbai,0.03432318278122,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-05,Chennai,0.034709527715109,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-05,Delhi,0.0374384030632146,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-05,Hyderabad,0.0416923173137654,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-05,Mumbai,0.0269739949145762,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-06,Delhi,0.0420950696476376,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-06,Hyderabad,0.0455881436539963,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-06,Mumbai,0.0328861108425701,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-07,Delhi,0.0396110988784861,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-07,Hyderabad,0.0365594607261609,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-08,Bangalore,0.0274322057708502,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-08,Delhi,0.0406036339144121,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-09,Delhi,0.0368154238922358,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-09,Hyderabad,0.0359752673552576,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-10,Bangalore,0.0253562245130846,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-10,Chennai,0.0260393803525479,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-10,Hyderabad,0.0380500308696646,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-11,Bangalore,0.0236302499178626,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-06-11,Chennai,0.0309580763183546,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-06-11,Delhi,0.0371052551599058,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-11,Hyderabad,0.0346331447399976,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-12,Delhi,0.0419823414204898,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-06-12,Hyderabad,0.0363632392920369,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-06-12,Mumbai,0.0381320107365521,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-06-13,Bangalore,0.0249993172567543,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
