system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo
368,,,0.00030061748785682675,30.55,76.15,0.392414762576421,-0.7203898436493344,"{""type"":""Point"",""coordinates"":[76.15,30.55]}"
369,,312.6499938964844,0.0002850780600189304,30.55,76.3,0.4255436281363171,-0.7127065347300637,"{""type"":""Point"",""coordinates"":[76.3,30.55]}"
370,315.8599853515625,,0.0002956996055302708,30.55,76.45,0.5591200848420461,-0.7094238605764177,"{""type"":""Point"",""coordinates"":[76.45,30.55]}"
371,,,0.00026997250822783525,30.55,76.6,0.5402035944991642,-0.7533515406979456,"{""type"":""Point"",""coordinates"":[76.6,30.55]}"
372,,,0.00026224139884293874,30.55,76.75,0.4500146567821504,-0.8146677977508967,"{""type"":""Point"",""coordinates"":[76.75,30.550000000000008]}"
373,,,0.00026752242988060086,30.55,76.9,0.2841638267040254,-0.8315080755286748,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.550000000000008]}"
374,,,0.0002607656649003173,30.55,77.05,0.10920892490281,-0.7627217935191263,"{""type"":""Point"",""coordinates"":[77.05,30.55]}"
375,,,0.00022510321297497415,30.55,77.2,0.012869338856803,-0.6997043510278066,"{""type"":""Point"",""coordinates"":[77.2,30.55]}"
376,,,0.00022139518774793085,30.55,77.35,-0.0393679387039608,-0.5016055961449942,"{""type"":""Point"",""coordinates"":[77.35,30.55]}"
377,,,0.0001813663268724092,30.55,77.5,0.0080624812179141,-0.3947021808889177,"{""type"":""Point"",""coordinates"":[77.5,30.55]}"
378,313.9700012207031,,0.0002334352792451947,30.7,74.5,-0.1043629202577803,-0.4110884249210357,"{""type"":""Point"",""coordinates"":[74.5,30.7]}"
379,,,0.00022766210892229472,30.7,74.65,-0.0939174314339955,-0.43522274295489,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.699999999999992]}"
380,317.010009765625,,0.00022960947026382016,30.7,74.8,-0.0381190915902455,-0.4358707328637441,"{""type"":""Point"",""coordinates"":[74.8,30.699999999999992]}"
381,,,0.00025311301697408367,30.7,74.95,-0.0269791583220163,-0.4259118298689524,"{""type"":""Point"",""coordinates"":[74.95,30.7]}"
382,312.1199951171875,,0.00027414102785605805,30.7,75.1,-0.0757296330398983,-0.4107473062144385,"{""type"":""Point"",""coordinates"":[75.1,30.7]}"
383,,,0.0002554274382890482,30.7,75.25,-0.073428268565072,-0.4302619410885704,"{""type"":""Point"",""coordinates"":[75.25,30.7]}"
384,,,0.00027473146758969294,30.7,75.4,-0.0660423364904191,-0.4558926377031537,"{""type"":""Point"",""coordinates"":[75.4,30.7]}"
385,311.55999755859375,,0.0002688475060145382,30.7,75.55,-0.0098398082786136,-0.5662842121389178,"{""type"":""Point"",""coordinates"":[75.55,30.699999999999992]}"
386,,,0.00025332291952862186,30.7,75.7,0.0554094864262474,-0.6490458495087094,"{""type"":""Point"",""coordinates"":[75.7,30.7]}"
387,,,0.00028072430071779414,30.7,75.85,0.1129808975590599,-0.7110962238576674,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.7]}"
388,,,0.00027107563131593623,30.7,76.0,0.2830801135963864,-0.7610314587752025,"{""type"":""Point"",""coordinates"":[76.0,30.7]}"
389,,,0.00029412716849160076,30.7,76.15,0.4862488554583655,-0.7990923040442993,"{""type"":""Point"",""coordinates"":[76.15,30.7]}"
390,,,0.000311327261886883,30.7,76.3,0.4935442520512476,-0.7901818494002025,"{""type"":""Point"",""coordinates"":[76.3,30.7]}"
391,,,0.00026262847855935896,30.7,76.45,0.5534109241432615,-0.788656309578154,"{""type"":""Point"",""coordinates"":[76.45,30.7]}"
392,,,0.0002901948500926937,30.7,76.6,0.4732212404410044,-0.8430186278290218,"{""type"":""Point"",""coordinates"":[76.6,30.7]}"
393,,,0.00027424755267282496,30.7,76.75,0.3356184979279836,-0.9107069551944732,"{""type"":""Point"",""coordinates"":[76.75,30.7]}"
394,,,0.00023484491553635867,30.7,76.9,0.1518494413958655,-0.928187084860272,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.7]}"
395,,,0.00019230533409492407,30.7,77.05,0.048605422841178,-0.8314677245087092,"{""type"":""Point"",""coordinates"":[77.05,30.7]}"
396,,,0.00019715391565298043,30.7,77.2,0.0057790882057613,-0.7558234645260704,"{""type"":""Point"",""coordinates"":[77.2,30.7]}"
397,,,0.00014544589713996243,30.7,77.35,0.090040494998296,-0.5253394557370079,"{""type"":""Point"",""coordinates"":[77.35,30.7]}"
398,,,0.00016336935516525277,30.7,77.5,0.1394294652673932,-0.4161716361840566,"{""type"":""Point"",""coordinates"":[77.5,30.7]}"
399,318.9200134277344,,0.00025299178834003636,30.85,74.5,-0.1015298717551761,-0.4353404051727719,"{""type"":""Point"",""coordinates"":[74.5,30.85]}"
400,,,0.00023792399071801307,30.85,74.65,-0.0639898598194121,-0.4531291014618344,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.85]}"
401,310.7799987792969,,0.00023553676749807657,30.85,74.8,-0.0075119952360788,-0.4386125677161748,"{""type"":""Point"",""coordinates"":[74.8,30.85]}"
402,320.04998779296875,,0.00024846096582897945,30.85,74.95,0.0128052519427405,-0.4286760442786746,"{""type"":""Point"",""coordinates"":[74.95,30.85]}"
403,320.4700012207031,,0.00025718394925992297,30.85,75.1,-0.0500636716683705,-0.4086910996172163,"{""type"":""Point"",""coordinates"":[75.1,30.85]}"
404,312.0299987792969,,0.0002615341436917422,30.85,75.25,-0.0450330184565649,-0.425144143237008,"{""type"":""Point"",""coordinates"":[75.25,30.85]}"
405,309.17999267578125,,0.0002608685427861005,30.85,75.4,-0.042327465613683,-0.4606323566701678,"{""type"":""Point"",""coordinates"":[75.4,30.849999999999994]}"
406,,,0.00025729832886687616,30.85,75.55,0.0138303034835391,-0.5709001653724249,"{""type"":""Point"",""coordinates"":[75.55,30.85]}"
407,,,0.00025748997792685664,30.85,75.7,0.0800259821944766,-0.6554714951250288,"{""type"":""Point"",""coordinates"":[75.7,30.85]}"
408,,,0.00028013538665717545,30.85,75.85,0.1655969321727752,-0.736289501852459,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.85]}"
409,,,0.0003348218827982557,30.85,76.0,0.372409133778678,-0.814987215068605,"{""type"":""Point"",""coordinates"":[76.0,30.85]}"
410,,,0.0002767229180556029,30.85,76.15,0.5753601835833656,-0.8529585421085357,"{""type"":""Point"",""coordinates"":[76.15,30.85]}"
411,,,0.00026633782488804297,30.85,76.3,0.582647103071213,-0.8440738578637441,"{""type"":""Point"",""coordinates"":[76.3,30.85]}"
412,,,0.00026374467188806786,30.85,76.45,0.5047255535920463,-0.8261084987057583,"{""type"":""Point"",""coordinates"":[76.45,30.85]}"
413,,,0.0002883617173800571,30.85,76.6,0.3444421470165253,-0.8487945881154805,"{""type"":""Point"",""coordinates"":[76.6,30.85]}"
414,,,0.0002699000897041608,30.85,76.75,0.1918264514870113,-0.9184730006588832,"{""type"":""Point"",""coordinates"":[76.75,30.85]}"
415,,,0.00021495370064367224,30.85,76.9,0.0082486384444766,-0.9359307507673896,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.85]}"
416,,,0.00015796574102805054,30.85,77.05,-0.0167839136388566,-0.8006704019175636,"{""type"":""Point"",""coordinates"":[77.05,30.85]}"
417,,,0.00016662067329995735,30.85,77.2,0.031710891591178,-0.7284040987491607,"{""type"":""Point"",""coordinates"":[77.2,30.85]}"
418,,,0.0001608068915213275,30.85,77.35,0.1780521730581919,-0.4824052923255495,"{""type"":""Point"",""coordinates"":[77.35,30.85]}"
419,,,0.00016869437671262265,30.85,77.5,0.2251482559574975,-0.3746836668915219,"{""type"":""Point"",""coordinates"":[77.5,30.85]}"
420,,,0.0002734966660895991,31.0,74.5,-0.0551034801536136,-0.4273173338837094,"{""type"":""Point"",""coordinates"":[74.5,30.999999999999993]}"
421,,,0.00027749289315497934,31.0,74.65,-0.0094956378142038,-0.4439375460147858,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.999999999999993]}"
422,314.1199951171875,,0.0002667987742099586,31.0,74.8,-0.0162203556961483,-0.4744480033715566,"{""type"":""Point"",""coordinates"":[74.8,30.999999999999993]}"
423,310.2300109863281,,0.0002685628082769483,31.0,74.95,-0.0081396400928497,-0.4678890976640913,"{""type"":""Point"",""coordinates"":[74.95,30.999999999999993]}"
424,313.8599853515625,,0.00027808960015919857,31.0,75.1,-0.0318022920025719,-0.4320099201467302,"{""type"":""Point"",""coordinates"":[75.1,30.999999999999993]}"
425,,,0.00025535637748796936,31.0,75.25,0.0189575956927405,-0.4361708223819733,"{""type"":""Point"",""coordinates"":[75.25,30.999999999999993]}"
426,312.2300109863281,,0.00026029991643737013,31.0,75.4,0.0778273602326711,-0.4620263318220773,"{""type"":""Point"",""coordinates"":[75.4,30.999999999999993]}"
427,,,0.0002639459148094278,31.0,75.55,0.1848633574114905,-0.5649536457326677,"{""type"":""Point"",""coordinates"":[75.55,30.999999999999993]}"
428,,,0.00026572273410566794,31.0,75.7,0.3140327367517683,-0.6442501816484663,"{""type"":""Point"",""coordinates"":[75.7,30.999999999999993]}"
429,,,0.00029143304451885037,31.0,75.85,0.4482883791128795,-0.723105569018258,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.0]}"
430,,,0.00030411792295880185,31.0,76.0,0.6152781930234696,-0.8218099282847509,"{""type"":""Point"",""coordinates"":[76.0,30.999999999999993]}"
431,,,0.00026215081110216243,31.0,76.15,0.7118703967995114,-0.8718563828203407,"{""type"":""Point"",""coordinates"":[76.15,30.999999999999993]}"
432,,,0.0002797325463216755,31.0,76.3,0.6101573434140949,-0.8630049288272856,"{""type"":""Point"",""coordinates"":[76.3,30.999999999999993]}"
433,,,0.0002573680259219254,31.0,76.45,0.2561992135312823,-0.8131192002031541,"{""type"":""Point"",""coordinates"":[76.45,30.999999999999993]}"
434,,,0.0002703545439471616,31.0,76.6,0.0771481745772891,-0.7345204995738136,"{""type"":""Point"",""coordinates"":[76.6,30.999999999999993]}"
435,,,0.0002075130685799176,31.0,76.75,-0.1013131969504885,-0.6469418320390915,"{""type"":""Point"",""coordinates"":[76.75,30.999999999999993]}"
436,,,0.0001717608825256214,31.0,76.9,-0.2567724525928497,-0.5656694524817997,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.0]}"
437,,,0.00018625371020675803,31.0,77.05,-0.1587754229704539,-0.310339727004369,"{""type"":""Point"",""coordinates"":[77.05,30.999999999999993]}"
438,,,0.00015681428587233806,31.0,77.2,-0.0547966089513566,-0.2472286972734662,"{""type"":""Point"",""coordinates"":[77.2,30.999999999999993]}"
439,,,0.00015189509882668423,31.0,77.35,0.1755894045035044,-0.1435655706458621,"{""type"":""Point"",""coordinates"":[77.35,30.999999999999993]}"
440,,,0.00012595779751360724,31.0,77.5,0.2150632136397892,-0.0852346109019385,"{""type"":""Point"",""coordinates"":[77.5,30.999999999999993]}"
441,,,0.00029535873271399626,31.15,74.5,-0.0282778508133358,-0.438179557191001,"{""type"":""Point"",""coordinates"":[74.5,31.149999999999995]}"
442,,,0.00028526730146973396,31.15,74.65,0.0210470325416988,-0.4548296087317997,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.14999999999999]}"
443,,,0.00030081292044918456,31.15,74.8,0.0079516006840599,-0.4871762070390912,"{""type"":""Point"",""coordinates"":[74.8,31.149999999999995]}"
444,,,0.0002571740244367893,31.15,74.95,0.0031440648767682,-0.5047573837969037,"{""type"":""Point"",""coordinates"":[74.95,31.150000000000002]}"
445,318.8800048828125,,0.0002540978085113993,31.15,75.1,-0.0066269854704538,-0.4702850666311055,"{""type"":""Point"",""coordinates"":[75.1,31.149999999999995]}"
446,,,0.00026710665488181677,31.15,75.25,0.0440939075416989,-0.4744415607717303,"{""type"":""Point"",""coordinates"":[75.25,31.150000000000002]}"
447,,313.5,0.0002660102271343356,31.15,75.4,0.102357389529546,-0.5005201876163483,"{""type"":""Point"",""coordinates"":[75.4,31.149999999999995]}"
448,,,0.0002652783921008772,31.15,75.55,0.2037432266606225,-0.5978909287187789,"{""type"":""Point"",""coordinates"":[75.55,31.149999999999995]}"
449,313.25,,0.0002698773120343029,31.15,75.7,0.3304433948463864,-0.6756788790225982,"{""type"":""Point"",""coordinates"":[75.7,31.149999999999995]}"
450,310.5400085449219,,0.0002751252882806678,31.15,75.85,0.4603865643342336,-0.7519636690616607,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.150000000000002]}"
451,,,0.0002582698179224342,31.15,76.0,0.631625442372428,-0.8530039793915218,"{""type"":""Point"",""coordinates"":[76.0,31.149999999999995]}"
452,,,0.00026620058819205406,31.15,76.15,0.6250288983186086,-0.843417390849855,"{""type"":""Point"",""coordinates"":[76.15,31.150000000000002]}"
453,,,0.0002630928261778211,31.15,76.3,0.4637584176328448,-0.8252709607283276,"{""type"":""Point"",""coordinates"":[76.3,31.149999999999995]}"
454,,,0.0002501262003001939,31.15,76.45,0.098915006717046,-0.7718475666311054,"{""type"":""Point"",""coordinates"":[76.45,31.149999999999995]}"
455,,,0.0002392602520200643,31.15,76.6,-0.0801424748367733,-0.6960232529375288,"{""type"":""Point"",""coordinates"":[76.6,31.150000000000002]}"
456,,,0.00020602933803146105,31.15,76.75,-0.2533917831050026,-0.6084205104245078,"{""type"":""Point"",""coordinates"":[76.75,31.150000000000002]}"
457,,,0.000160741589442341,31.15,76.9,-0.3039271970589954,-0.4570170409149593,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.150000000000002]}"
458,,,0.00013819757086721448,31.15,77.05,-0.1919076793723636,-0.2092597438229454,"{""type"":""Point"",""coordinates"":[77.05,31.149999999999995]}"
459,,,0.00015053345797756205,31.15,77.2,-0.0949726614687178,-0.1370151420434316,"{""type"":""Point"",""coordinates"":[77.2,31.149999999999995]}"
460,,,0.0001742662551356208,31.15,77.35,0.1375621285703447,-0.0635752684540219,"{""type"":""Point"",""coordinates"":[77.35,31.149999999999995]}"
461,,,0.000141980155360394,31.15,77.5,0.1543220433923933,-0.0413889891571468,"{""type"":""Point"",""coordinates"":[77.5,31.149999999999995]}"
462,,,0.000287464082284278,31.3,74.5,0.0226346247726016,-0.4821913301944732,"{""type"":""Point"",""coordinates"":[74.5,31.300000000000004]}"
463,,318.1700134277344,0.00031737949861115693,31.3,74.65,0.0474111682838864,-0.527637768454022,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.3]}"
464,,,0.00028545862441816555,31.3,74.8,-0.0220817652013566,-0.6212501002682579,"{""type"":""Point"",""coordinates"":[74.8,31.300000000000004]}"
465,,,0.0002922160559578267,31.3,74.95,-0.0445108287864261,-0.6565758923689524,"{""type"":""Point"",""coordinates"":[74.95,31.300000000000004]}"
466,312.010009765625,,0.00029118144343512445,31.3,75.1,0.0343320124679141,-0.6119201984670428,"{""type"":""Point"",""coordinates"":[75.1,31.3]}"
467,,,0.00028657785372089155,31.3,75.25,0.0913981881406572,-0.6273458169566261,"{""type"":""Point"",""coordinates"":[75.25,31.300000000000004]}"
468,,,0.00026851036870445815,31.3,75.4,0.1159817927413517,-0.6704132404592305,"{""type"":""Point"",""coordinates"":[75.4,31.3]}"
469,,,0.00031679171120118125,31.3,75.55,0.15800042880906,-0.7751634710364872,"{""type"":""Point"",""coordinates"":[75.55,31.3]}"
470,,,0.00029238085093063695,31.3,75.7,0.1773668838871849,-0.8395091063446467,"{""type"":""Point"",""coordinates"":[75.7,31.3]}"
471,,,0.0002408239696745543,31.3,75.85,0.2124515871206919,-0.905822786357668,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.3]}"
472,,,0.0002722856064456371,31.3,76.0,0.2190813614262474,-0.9310350530677368,"{""type"":""Point"",""coordinates"":[76.0,31.3]}"
473,,,0.0002362320715287351,31.3,76.15,0.0936581843429141,-0.8650665607717302,"{""type"":""Point"",""coordinates"":[76.15,31.300000000000004]}"
474,,,0.00021970784588524605,31.3,76.3,-0.021546690331565,-0.7700602538055842,"{""type"":""Point"",""coordinates"":[76.3,31.3]}"
475,,,0.0002125614777526592,31.3,76.45,-0.2776620739036136,-0.6138824787404801,"{""type"":""Point"",""coordinates"":[76.45,31.3]}"
476,,,0.0002000222169980426,31.3,76.6,-0.3571630775928496,-0.5244218938880496,"{""type"":""Point"",""coordinates"":[76.6,31.300000000000004]}"
477,,,0.0002062492526193712,31.3,76.75,-0.3943711260954538,-0.4339359184106189,"{""type"":""Point"",""coordinates"":[76.75,31.3]}"
478,,,0.00017511137261651998,31.3,76.9,-0.3673071205615997,-0.3416087157196469,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.300000000000004]}"
479,,,0.0001746004059181299,31.3,77.05,-0.2381933510303497,-0.3130422280894385,"{""type"":""Point"",""coordinates"":[77.05,31.3]}"
480,,,0.00016951086593741115,31.3,77.2,-0.1504583656787872,-0.2598806069956885,"{""type"":""Point"",""coordinates"":[77.2,31.300000000000004]}"
481,,,0.0001602905943381402,31.3,77.35,0.0378666261831919,-0.1994469861189524,"{""type"":""Point"",""coordinates"":[77.35,31.3]}"
482,,,0.0001483553513218544,31.3,77.5,0.0471236248811086,-0.1726549261146121,"{""type"":""Point"",""coordinates"":[77.5,31.3]}"
483,,,0.00032543130542155127,31.45,74.5,0.1331987930668724,-0.4369900498125288,"{""type"":""Point"",""coordinates"":[74.5,31.450000000000003]}"
484,,,0.00029005075033499116,31.45,74.65,0.1182217829757266,-0.4360324760278066,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.450000000000003]}"
485,,,0.00029983712580730447,31.45,74.8,0.0562049779627058,-0.4175120360321468,"{""type"":""Point"",""coordinates"":[74.8,31.45000000000001]}"
486,,,0.00030201912984279564,31.45,74.95,0.0427782608403099,-0.444473977221383,"{""type"":""Point"",""coordinates"":[74.95,31.450000000000003]}"
487,,,0.0002882412258399054,31.45,75.1,0.0534353382057613,-0.4621189018090565,"{""type"":""Point"",""coordinates"":[75.1,31.45000000000001]}"
488,,,0.0002745745879269465,31.45,75.25,-0.0119407739904191,-0.5835330863793691,"{""type"":""Point"",""coordinates"":[75.25,31.45000000000001]}"
489,,323.3800048828125,0.0002890366614558535,31.45,75.4,-0.0345746444331275,-0.6575246499644386,"{""type"":""Point"",""coordinates"":[75.4,31.450000000000003]}"
490,,,0.0002939919248188527,31.45,75.55,-0.0115159014860789,-0.7605974309974246,"{""type"":""Point"",""coordinates"":[75.55,31.450000000000003]}"
491,,,0.00025494039077496474,31.45,75.7,-0.0201889971892038,-0.7960503796736399,"{""type"":""Point"",""coordinates"":[75.7,31.450000000000003]}"
492,,,0.0002726146763016158,31.45,75.85,-0.0770632512039608,-0.7809112873342303,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.450000000000003]}"
493,,,0.00026500710970404174,31.45,76.0,-0.2266665226883358,-0.6269260307153066,"{""type"":""Point"",""coordinates"":[76.0,31.450000000000003]}"
494,,,0.00025334212319054754,31.45,76.15,-0.3700682832135093,-0.5218109455373553,"{""type"":""Point"",""coordinates"":[76.15,31.450000000000003]}"
495,,,0.00022831765461903963,31.45,76.3,-0.4310427433914607,-0.4450402478377025,"{""type"":""Point"",""coordinates"":[76.3,31.450000000000003]}"
496,,,0.0002518108984750555,31.45,76.45,-0.4617875079313915,-0.3232398463620079,"{""type"":""Point"",""coordinates"":[76.45,31.450000000000003]}"
497,,,0.00019789671666145585,31.45,76.6,-0.4607095592551762,-0.3053809596432579,"{""type"":""Point"",""coordinates"":[76.6,31.45000000000001]}"
498,,,0.00019780924812749852,31.45,76.75,-0.4760487112734052,-0.2616455402639178,"{""type"":""Point"",""coordinates"":[76.75,31.450000000000003]}"
499,,,0.0001797562047253112,31.45,76.9,-0.4440347545676761,-0.1793518390920426,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.45000000000001]}"
500,,,0.00011018457326288978,31.45,77.05,-0.3036420272456275,-0.1960666557153065,"{""type"":""Point"",""coordinates"":[77.05,31.450000000000003]}"
501,,,0.0001418407814627929,31.45,77.2,-0.224413647254308,-0.235428567065133,"{""type"":""Point"",""coordinates"":[77.2,31.45000000000001]}"
502,,,0.00011548064512851998,31.45,77.35,-0.0486378226015302,-0.2629469454288482,"{""type"":""Point"",""coordinates"":[77.35,31.450000000000003]}"
503,,,0.00011402664263235966,31.45,77.5,-0.0520290036996205,-0.2366214652856192,"{""type"":""Point"",""coordinates"":[77.5,31.450000000000003]}"
504,,,0.0003198473684836273,31.6,74.5,0.1689162274201711,-0.3932834525903066,"{""type"":""Point"",""coordinates"":[74.5,31.6]}"
505,316.989990234375,313.0,0.0003050267325429998,31.6,74.65,0.1562270184357961,-0.3980736951033273,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.599999999999994]}"
506,,,0.00026571389615278837,31.6,74.8,0.099730165137185,-0.3316837211449941,"{""type"":""Point"",""coordinates"":[74.8,31.6]}"
507,,,0.0003055117664423788,31.6,74.95,0.0813985950416988,-0.3220282985104453,"{""type"":""Point"",""coordinates"":[74.95,31.6]}"
508,,317.94000244140625,0.0002698265419587398,31.6,75.1,0.0305088380972544,-0.3907640569739871,"{""type"":""Point"",""coordinates"":[75.1,31.6]}"
509,,,0.0002816440396151471,31.6,75.25,-0.0363650090164608,-0.5134572671519385,"{""type"":""Point"",""coordinates"":[75.25,31.6]}"
510,,,0.00027141757282981075,31.6,75.4,-0.0773613062169816,-0.5995880451467303,"{""type"":""Point"",""coordinates"":[75.4,31.6]}"
511,315.9800109863281,,0.0002899935941556083,31.6,75.55,-0.1457003361648983,-0.6980926838186053,"{""type"":""Point"",""coordinates"":[75.55,31.6]}"
512,,,0.00025921948053590104,31.6,75.7,-0.2020540959305233,-0.6845065971215564,"{""type"":""Point"",""coordinates"":[75.7,31.6]}"
513,,,0.00026941513280274553,31.6,75.85,-0.2611086613602108,-0.6620619356632232,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.6]}"
514,,,0.00024119838278806728,31.6,76.0,-0.4125114527013567,-0.5051676756805845,"{""type"":""Point"",""coordinates"":[76.0,31.6]}"
515,,,0.00029508303776762824,31.6,76.15,-0.5553052352534402,-0.3300540824731192,"{""type"":""Point"",""coordinates"":[76.15,31.6]}"
516,,,0.00018442623670065537,31.6,76.3,-0.5519822100798287,-0.2650723252031539,"{""type"":""Point"",""coordinates"":[76.3,31.599999999999994]}"
517,,,0.00018191277307810533,31.6,76.45,-0.5430917614036136,-0.1537597980764177,"{""type"":""Point"",""coordinates"":[76.45,31.6]}"
518,,,0.00019616424597807572,31.6,76.6,-0.5419704099496205,-0.135260381301244,"{""type"":""Point"",""coordinates"":[76.6,31.6]}"
519,,,0.00018424790963375036,31.6,76.75,-0.5416055553489261,-0.1250091877248552,"{""type"":""Point"",""coordinates"":[76.75,31.6]}"
520,,,0.00019744549280100796,31.6,76.9,-0.4788814206918079,-0.1063537922170427,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.6]}"
521,,,0.00012257119156788753,31.6,77.05,-0.3337957680225373,-0.132700295580758,"{""type"":""Point"",""coordinates"":[77.05,31.6]}"
522,,,9.187399497819018e-05,31.6,77.2,-0.255592100487815,-0.1682993895477718,"{""type"":""Point"",""coordinates"":[77.2,31.6]}"
523,,,0.00012215646565282348,31.6,77.35,-0.09705328212844,-0.2664951225121816,"{""type"":""Point"",""coordinates"":[77.35,31.6]}"
524,,,9.59004403874523e-05,31.6,77.5,-0.0675872041119469,-0.287761127286487,"{""type"":""Point"",""coordinates"":[77.5,31.6]}"
525,,,0.0002972213840903327,31.75,74.5,0.1732626087135738,-0.3754028644826678,"{""type"":""Point"",""coordinates"":[74.5,31.750000000000004]}"
526,,,0.0003016152385768134,31.75,74.65,0.1592285917864905,-0.3768846624427373,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.750000000000004]}"
527,,,0.00030435872867356134,31.75,74.8,0.1035852134227752,-0.3194003959496815,"{""type"":""Point"",""coordinates"":[74.8,31.750000000000004]}"
528,,,0.0002879318705669537,31.75,74.95,0.0789212458663516,-0.3243812037838829,"{""type"":""Point"",""coordinates"":[74.95,31.750000000000004]}"
529,,,0.000282737934207949,31.75,75.1,0.0340217504236433,-0.4271532171302371,"{""type"":""Point"",""coordinates"":[75.1,31.750000000000004]}"
530,,,0.000277240638211621,31.75,75.25,-0.0327581703662872,-0.5497074027856191,"{""type"":""Point"",""coordinates"":[75.25,31.750000000000004]}"
531,,,0.000265981074279589,31.75,75.4,-0.0737809161345164,-0.6247830185625287,"{""type"":""Point"",""coordinates"":[75.4,31.750000000000004]}"
532,,,0.00027946917997032024,31.75,75.55,-0.1903716279400719,-0.6289011961883968,"{""type"":""Point"",""coordinates"":[75.55,31.750000000000004]}"
533,,,0.00027755184661261287,31.75,75.7,-0.2561200545893775,-0.6024692436059313,"{""type"":""Point"",""coordinates"":[75.7,31.750000000000004]}"
534,,,0.00025633136684358556,31.75,75.85,-0.3134605493810442,-0.5854777342743344,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.75000000000001]}"
535,,,0.0002064808090248904,31.75,76.0,-0.4513216740555233,-0.434031879239612,"{""type"":""Point"",""coordinates"":[76.0,31.750000000000004]}"
536,,,0.00022462052654049748,31.75,76.15,-0.4649420082569122,-0.3810442083411746,"{""type"":""Point"",""coordinates"":[76.15,31.750000000000004]}"
537,,,0.00022393002743848516,31.75,76.3,-0.422130932410558,-0.4039907144175635,"{""type"":""Point"",""coordinates"":[76.3,31.750000000000004]}"
538,,,0.0001882346849904818,31.75,76.45,-0.4069226668940649,-0.2992269204722511,"{""type"":""Point"",""coordinates"":[76.45,31.750000000000004]}"
539,,,0.00017863335346652315,31.75,76.6,-0.4065415362517039,-0.2873847438229455,"{""type"":""Point"",""coordinates"":[76.6,31.750000000000004]}"
540,,,0.0001905837915167719,31.75,76.75,-0.4157846324973637,-0.2843068765269385,"{""type"":""Point"",""coordinates"":[76.75,31.75000000000001]}"
541,,,0.0001748916948740533,31.75,76.9,-0.4479430390728843,-0.1637736327118343,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.75000000000001]}"
542,,,0.00014507556559548366,31.75,77.05,-0.3166621824105579,-0.1623057372040218,"{""type"":""Point"",""coordinates"":[77.05,31.750000000000004]}"
543,,,0.00012088414732480848,31.75,77.2,-0.2381930119461483,-0.1993066052595775,"{""type"":""Point"",""coordinates"":[77.2,31.750000000000004]}"
544,,,0.0001182179001637462,31.75,77.35,-0.1284412893984052,-0.2826158636146121,"{""type"":""Point"",""coordinates"":[77.35,31.750000000000004]}"
545,,,3.8172337711171405e-05,31.75,77.5,-0.054636561208301,-0.3107954561710357,"{""type"":""Point"",""coordinates"":[77.5,31.750000000000004]}"
546,,,0.0003004128099809389,31.9,74.5,0.1592818280061086,-0.3673557182153066,"{""type"":""Point"",""coordinates"":[74.5,31.900000000000002]}"
547,,,0.0003102355725553041,31.9,74.65,0.144148161013921,-0.3557207220130496,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.899999999999995]}"
548,,,0.00029922141480236456,31.9,74.8,0.0961423152022891,-0.3340522242916954,"{""type"":""Point"",""coordinates"":[74.8,31.900000000000002]}"
549,,,0.0002606777071236091,31.9,74.95,0.073265321387185,-0.3561706867482926,"{""type"":""Point"",""coordinates"":[74.95,31.900000000000002]}"
550,,,0.00026071276185301375,31.9,75.1,0.0390720705191294,-0.4962992674774594,"{""type"":""Point"",""coordinates"":[75.1,31.900000000000002]}"
551,,,0.0002600335076279508,31.9,75.25,-0.022240795691808,-0.5711887260278066,"{""type"":""Point"",""coordinates"":[75.25,31.900000000000002]}"
552,,,0.00024856753487963884,31.9,75.4,-0.0634418997499677,-0.5847887151771122,"{""type"":""Point"",""coordinates"":[75.4,31.900000000000002]}"
