City,date,CPCB_AQI,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,TROPOMI_CO_mol_m2,TROPOMI_HCHO_mol_m2,TROPOMI_NO2_mol_m2,temp_c,dewpoint_c,wind_speed_ms,pressure_hpa,precip_mm,rel_humidity_pct
Delhi,2024-11-22,393.0,216.15,424.44,326.19,448.02,4.13,373.35,0.0612887498230596,0.0002799089242215,0.0001662812320338,19.49593060811361,12.529716110229517,0.711974463442903,988.1141292317708,0.0004261732051702,64.09913101748764
Delhi,2024-11-23,412.0,226.6,444.96,341.96,469.68,4.33,391.4,0.0533791232416658,0.0004212465046874,0.0002082135421202,20.005726114908896,12.827699915568076,1.2600697721939045,988.8359602864584,0.0008642672355563,63.32809352826832
Delhi,2024-11-24,318.0,174.9,343.44,263.94,362.52,3.34,302.1,0.0467560663174043,0.0003281674034897,0.0001010313947253,20.414133961995446,11.776731109619163,2.5007866910382415,988.402119140625,0.0,57.62959959744944
Delhi,2024-11-25,349.0,191.95,376.92,289.67,397.86,3.66,331.55,0.0567057012650437,0.0005930419213319,,19.39002825419112,12.99840571085616,2.62532724103957,988.4813639322916,0.0008583068797918,66.53290880955237
Delhi,2024-11-26,343.0,188.65,370.44,284.69,391.02,3.6,325.85,0.0423375686712695,0.0003760426637934,8.810937698520875e-05,18.40723953247073,10.794518407185876,2.398917973818412,988.3761002604168,0.0,61.1785300636904
Delhi,2024-11-27,303.0,166.65,327.24,251.49,345.42,3.18,287.85,0.0479236910393067,0.0002143010926719,0.0001165382209329,18.47366104125979,10.43947308858236,1.31331902287743,988.3541845703124,0.0,59.501270806191165
Delhi,2024-11-28,325.0,178.75,351.0,269.75,370.5,3.41,308.75,0.0465932764033243,0.0002022452581393,0.0001344896737159,17.910485839843716,10.543108876546228,1.200084586982601,990.1064583333332,0.0017189909726766,62.06950406679601
Delhi,2024-11-29,331.0,182.05,357.48,274.73,377.34,3.48,314.45,0.0554129678365849,0.0007623934324316,0.0003266096261469,17.36353200276693,10.93637619018557,1.1302398907904927,990.3056819661458,0.0012934207234138,65.94956035118713
Delhi,2024-11-30,346.0,190.3,373.68,287.18,394.44,3.63,328.7,0.0393043456033663,0.0002402980146267,0.0001956175684601,17.485447184244833,10.330079015096032,1.9676519330131803,988.0771077473958,0.0,62.85516304443403
Delhi,2024-12-01,285.0,156.75,307.8,236.55,324.9,2.99,270.75,,0.0001673056315501,0.0001387656529043,17.908439254760765,11.155765787760458,2.0597941412042062,986.4348893229168,0.0042967024000972,64.65702530468113
Delhi,2024-12-02,280.0,154.0,302.4,232.4,319.2,2.94,266.0,0.0384771205084947,0.0002825522792322,0.0001564210651209,18.327336247762048,11.124758021036826,2.121984311134769,987.4668636067707,-5.190713636693545e-06,62.84878963485414
Delhi,2024-12-03,268.0,147.4,289.44,222.44,305.52,2.81,254.6,0.0354713165286593,0.000207170010898,0.0001202378759364,18.524973805745446,10.011350250244163,2.5594698705718097,988.9103450520832,0.0004351138045421,57.63866914350717
Delhi,2024-12-04,178.0,97.9,192.24,147.74,202.92,1.87,169.1,0.0377415980800035,0.0001110105929728,9.200789279147424e-05,18.47763595581057,8.803921635945642,3.447524164561207,987.9286490885416,0.0021398067246991,53.303428403208635
Delhi,2024-12-05,165.0,90.75,178.2,136.95,188.1,1.73,156.75,0.0385123139317179,0.000191453381013,0.0001496799930656,16.585754013061546,5.322798665364587,3.017180060954745,987.533037109375,0.0004420513164404,47.32116881535936
Delhi,2024-12-06,197.0,108.35,212.76,163.51,224.58,2.07,187.15,0.0381642876864292,0.0001436966655347,0.0001285436490361,16.240435536702478,7.340971883138025,2.704538832063898,986.3049007161458,0.0017166137240565,55.58713539495056
Delhi,2024-12-07,233.0,128.15,251.64,193.39,265.62,2.45,221.35,0.0453755576370552,0.0002741903466858,0.0002298818329905,15.30457776387533,6.427313105265341,0.7717671534952515,986.4837744140624,0.001281499748984,55.43114415812498
Delhi,2024-12-08,302.0,166.1,326.16,250.66,344.28,3.17,286.9,0.0422085522680398,,,15.951111094156945,7.41663767496749,2.9936263219858925,985.9852848307293,1.1231154203414,56.91599365089304
Delhi,2024-12-09,186.0,102.3,200.88,154.38,212.04,1.95,176.7,0.0509988842611756,5.0603463006019e-05,0.0002488932766746,14.46801020304366,7.04747034708663,1.0331769426469846,989.539794921875,0.0025884912702167,61.043561853739014
Delhi,2024-12-10,234.0,128.7,252.72,194.22,266.76,2.46,222.3,0.0416137791016333,0.0001768537272745,0.0001379941485746,13.733291880289755,3.057707722981718,3.2219213020907653,990.536982421875,0.0008523463179699,48.496870943176965
Delhi,2024-12-11,199.0,109.45,214.92,165.17,226.86,2.09,189.05,,2.674494346566821e-05,0.0001440639665141,13.222600555419945,1.645305252075218,2.9212015706190786,989.8567317708332,0.0,45.34370964710881
Delhi,2024-12-12,288.0,158.4,311.04,239.04,328.32,3.02,273.6,0.0392748230291114,0.0002812202245321,0.0001389200978867,13.735778427124046,4.365502293904626,3.05548670671281,990.1542268880208,0.0025736953261912,53.16214367790134
Delhi,2024-12-13,262.0,144.1,282.96,217.46,298.68,2.75,248.9,0.0378149645880882,-0.0001145330379532,0.0001010459220954,14.216770426432332,2.27664591471364,3.99551734089764,990.5465592447916,0.0,44.46615099783136
Delhi,2024-12-14,193.0,106.15,208.44,160.19,220.02,2.03,183.35,0.042183589190246,6.779171928453574e-05,0.0001324726929847,13.652324295043968,2.782889938354515,3.1678756635483873,991.02607421875,0.0008702277227712,47.81322500557255
Delhi,2024-12-15,294.0,161.7,317.52,244.02,335.16,3.09,279.3,0.0432109516504253,0.0002024577751966,0.0002981781873463,12.657087580362996,4.715504582722986,1.4640622549771605,992.2531689453124,0.0,58.45059288409545
Delhi,2024-12-16,379.0,208.45,409.32,314.57,432.06,3.98,360.05,0.0531709450677325,0.0003240215026003,0.0003967487445135,12.78425750732424,6.116360600789392,1.438874456383794,990.250224609375,0.0004261732051702,63.883610762282856
Delhi,2024-12-17,433.0,238.15,467.64,359.39,493.62,4.55,411.35,0.0502216485785806,0.000507764395088,0.0001868237457563,13.730638122558616,7.777296320597316,1.0995087722226131,989.3010774739583,0.0008596848033448,67.30253070954767
Delhi,2024-12-18,445.0,244.75,480.6,369.35,507.3,4.67,422.75,0.0513407108253918,0.0001871797576313,0.0003172681317664,13.578862126668298,7.466497039794945,1.260197123355743,988.3827864583332,0.0012898295267405,66.54481531927162
Delhi,2024-12-19,451.0,248.05,487.08,374.33,514.14,4.74,428.45,0.0499309018119074,0.000447677312341,9.067317803802436e-05,13.771546936035236,7.887919362386072,1.881217174577496,988.9086083984377,0.000849336821318,67.6312089942879
Delhi,2024-12-20,429.0,235.95,463.32,356.07,489.06,4.5,407.55,0.0674897974046008,0.0002340013017949,0.0002039325699409,14.832276916503927,9.191093063354517,1.7447136770611038,988.3370052083332,0.0,68.96901316975358
Delhi,2024-12-21,370.0,203.5,399.6,307.1,421.8,3.89,351.5,0.0453245674187296,0.0003195111257862,0.0001672276475161,14.812541580200218,8.839870707194052,1.8755766222755552,988.9718684895832,0.0,67.44064431007959
Delhi,2024-12-22,409.0,224.95,441.72,339.47,466.26,4.29,388.55,0.0546657766672067,0.0003340186363668,0.000242445250613,15.531122461954851,8.919302241007529,1.3942589067799636,988.4236051432292,0.0008580373673794,64.74408198092507
Delhi,2024-12-23,406.0,223.3,438.48,336.98,462.84,4.26,385.7,0.0482799148192694,,,13.90862935384115,9.04310251871749,2.5299791639853586,989.2861197916668,4.820182919502201,72.48642653748772
Delhi,2024-12-25,336.0,184.8,362.88,278.88,383.04,3.53,319.2,,0.0002793335719762,0.0001698043801476,15.136146163940452,10.42391421000167,1.865320086591178,992.2656656901042,-2.8733211365761235e-06,73.45760633382501
Delhi,2024-12-26,345.0,189.75,372.6,286.35,393.3,3.62,327.75,0.0517423561300999,0.0002257183928285,0.0002620045442892,16.136876042683923,10.24152526855471,0.9539883334640374,993.4961409505208,0.0012889990443909,68.0658068093171
Delhi,2024-12-29,225.0,123.75,243.0,186.75,256.5,2.36,213.75,0.0417531794829674,,,13.289503987630212,11.113127009073937,2.7141522345763787,993.3082584635416,0.009739398951325,86.66653082705947
Delhi,2024-12-30,173.0,95.15,186.84,143.59,197.22,1.82,164.35,0.0404063424427043,-3.301546463173685e-05,0.0001005693818201,11.500122960408532,9.24241663614913,2.4273870021903714,992.7822379557292,0.0008583068797918,86.01898786788648
Mumbai,2024-01-01,132.0,72.6,142.56,109.56,150.48,1.39,125.4,0.0562882508056921,0.0003243070009836,0.0002096767832881,25.46197598775228,19.60928878784182,2.477929091028719,1011.5396061197916,0.0008523463179699,70.0823589241505
Mumbai,2024-01-02,133.0,73.15,143.64,110.39,151.62,1.4,126.35,0.0619307728290616,0.0004184730785998,0.0003081652431703,25.254410680135095,19.11114400227865,3.140339053730492,1011.0023291015624,0.0025868415605145,68.78754306357945
Mumbai,2024-01-03,117.0,64.35,126.36,97.11,133.38,1.23,111.15,0.0530827170766223,0.0002606767467633,0.000197878622161,24.74247767130538,18.90751991271975,3.536479973848857,1010.242744140625,0.001716613667213,70.02439360235405
Mumbai,2024-01-04,129.0,70.95,139.32,107.07,147.06,1.35,122.55,0.0499013880414998,0.0002879955518334,0.0001802327092539,23.90105781555178,18.50737342834475,3.157331583506531,1010.8993196614584,5.684341886080803e-11,71.82606266167498
Mumbai,2024-01-05,123.0,67.65,132.84,102.09,140.22,1.29,116.85,,0.0003388245566176,0.0001656839235397,24.17829602559408,17.664970016479515,2.952185622132051,1011.0126513671876,0.0,66.99901119829859
Mumbai,2024-01-06,128.0,70.4,138.24,106.24,145.92,1.34,121.6,0.0555564484961685,0.0002953575168985,0.0001464024313015,25.319139734904013,18.71057345072433,2.691147781653686,1010.8676025390624,0.0008523463748133,66.8308965323154
Mumbai,2024-01-07,124.0,68.2,133.92,102.92,141.36,1.3,117.8,,0.0002653715743836,0.0002732195091908,25.764529800415065,19.5908135732015,1.3315023700694175,1010.930205078125,0.0004351138613856,68.75621675599707
Mumbai,2024-01-08,97.0,53.35,104.76,80.51,110.58,1.02,92.15,0.042057582465777,0.0004254522394007,0.0001184856246195,26.89680188496908,19.17596397399905,0.5950489126929048,1011.2109944661456,0.0021398067424627,62.67228636557864
Mumbai,2024-01-09,115.0,63.25,124.2,95.45,131.1,1.21,109.25,0.0537209996107432,0.0004726425818877,0.0001696477234283,26.175524648030603,21.317793146769247,1.0247424303207682,1011.9002913411458,0.5695429492220683,74.64845620936823
Mumbai,2024-01-11,128.0,70.4,138.24,106.24,145.92,1.34,121.6,0.0474043046082184,0.0004159484474941,0.0002895655154527,27.508355712890648,20.98796933492025,2.651307107649402,1011.84646484375,0.0,67.6374905679127
Mumbai,2024-01-12,146.0,80.3,157.68,121.18,166.44,1.53,138.7,0.050721466339897,0.0003591725972405,0.0002396695081043,27.602180099487327,20.24037322998049,2.0271756312143547,1011.5421354166668,0.0,64.23864084006523
Mumbai,2024-01-13,135.0,74.25,145.8,112.05,153.9,1.42,128.25,0.0477952615722544,0.0002395035675771,0.0002840007633153,27.19796269734701,20.150423940022847,2.7010163955528546,1012.4773307291669,0.0,65.4128578101312
Mumbai,2024-01-14,111.0,61.05,119.88,92.13,126.54,1.17,105.45,0.0416145817534786,0.0002151408696687,0.0001279487551714,26.500281270345056,16.337953186035236,3.6432185536271193,1013.1071402994792,0.0008642672923997,53.65212601399803
Mumbai,2024-01-15,76.0,41.8,82.08,63.08,86.64,0.8,72.2,0.0405475579724995,0.0001991626478608,0.0001410559441425,24.505232747395837,12.754434839884482,3.6541236012437137,1012.4780257161458,0.0,47.92631251126478
Mumbai,2024-01-16,74.0,40.7,79.92,61.42,84.36,0.78,70.3,0.0434679892327571,0.000340695834752,0.0001361407539287,22.930294926961267,13.910782750447597,2.3075623974480073,1010.84984375,0.0008523463748133,56.81690546933219
Mumbai,2024-01-17,101.0,55.55,109.08,83.83,115.14,1.06,95.95,0.0454587590374368,4.456122759727348e-05,0.0002321714181463,22.3919724782308,15.86560719807943,1.5185960460036958,1010.7908642578124,0.0004351138045421,66.57756954905784
Mumbai,2024-01-18,100.0,55.0,108.0,83.0,114.0,1.05,95.0,,0.000358698493795,0.0002690558478395,22.785017267862997,15.959233220418298,1.37622484102654,1012.0379638671876,0.000441074366364,65.39769219619431
Mumbai,2024-01-19,110.0,60.5,118.8,91.3,125.4,1.16,104.5,0.040845744626651,0.0004754535508527,0.0006007241209057,23.098016357421898,16.91522878011068,0.9577612028680133,1011.7615706380208,0.0,68.19409768676972
Mumbai,2024-01-20,151.0,83.05,163.08,125.33,172.14,1.59,143.45,0.0535283126983006,0.0004816775754091,0.0002943817202284,23.64936790466311,15.5592030843099,3.4809308709086064,1013.0173291015624,0.0004768371582031,60.50195160522885
Mumbai,2024-01-21,103.0,56.65,111.24,85.49,117.42,1.08,97.85,,0.0002500124101061,0.0001944619580171,24.554896926879906,14.999799982706747,2.5549684207469094,1012.3760172526042,0.0,55.28005321631357
Mumbai,2024-01-22,128.0,70.4,138.24,106.24,145.92,1.34,121.6,0.0445566251873922,0.0001240403408457,0.0001636769733598,23.91303087870284,15.675024286905966,1.905805482520601,1013.5632893880208,0.0017236881717508,59.99295377777521
Mumbai,2024-01-23,116.0,63.8,125.28,96.28,132.24,1.22,110.2,0.0405786357812374,0.0001879684393789,0.0001799795678651,24.21441739400228,10.151281611124716,4.6480243780093575,1013.1755891927083,0.0008583068797918,41.05502146594383
Mumbai,2024-01-24,100.0,55.0,108.0,83.0,114.0,1.05,95.0,0.0387115322914718,0.0003248538341677,0.0001632590817164,24.14561551411947,11.341534550984704,3.685756042313106,1012.7579752604169,0.0,44.620865381760005
Mumbai,2024-01-25,107.0,58.85,115.56,88.81,121.98,1.12,101.65,0.0477952157552833,0.0003965740023213,0.0001872568269989,23.89044087727865,13.316625849405966,2.087884308579049,1013.93009765625,0.0008523463748133,51.58674507947477
Mumbai,2024-01-26,144.0,79.2,155.52,119.52,164.16,1.51,136.8,0.0462952677118584,0.0004490708860617,0.000147669343819,24.37864774068197,14.757876332600915,2.039593467856696,1014.9971956380208,0.0,55.00280401930042
Mumbai,2024-01-27,123.0,67.65,132.84,102.09,140.22,1.29,116.85,0.0529559997867179,0.000271183273566,0.0001578681374948,24.94401067097982,15.649348831176836,2.1691437735615877,1014.560009765625,0.0,56.3088304305552
Mumbai,2024-01-28,121.0,66.55,130.68,100.43,137.94,1.27,114.95,0.053055398026023,0.0003119686777997,0.000190944532305,25.15128351847335,15.1976092020671,2.4474902089577912,1014.366298828125,0.0004351138045421,54.029551038662426
Mumbai,2024-01-29,116.0,63.8,125.28,96.28,132.24,1.22,110.2,0.048258182254272,0.000220183864701,0.0001783346969546,25.04194285074874,14.747279739379906,3.4122526499938055,1014.0930013020832,0.0021427869683066,52.82942767613845
Mumbai,2024-01-30,114.0,62.7,123.12,94.62,129.96,1.2,108.3,0.0562755393375022,0.0004461179979604,0.0002643507905134,24.522225316365564,15.98907623291018,3.256520798887274,1013.334404296875,0.0008583068833445,59.013534584131406
Mumbai,2024-01-31,120.0,66.0,129.6,99.6,136.8,1.26,114.0,0.0512152895499573,0.0002276096691849,0.0001732830704185,23.89156303405764,17.967232004801474,2.0078903731747375,1013.4848779296876,0.0004351138045421,69.47208914696796
Mumbai,2024-02-01,93.0,51.15,100.44,77.19,106.02,0.98,88.35,,0.0001196624913502,7.006294757222326e-05,23.06487172444662,18.357533391316736,2.0972691471178133,1014.3884130859376,0.0025066599960155,74.83485030607613
Mumbai,2024-02-02,63.0,34.65,68.04,52.29,71.82,0.66,59.85,0.0443359041171099,0.0002493834658129,0.0001247053047175,24.60696945190432,17.15562527974447,3.1715001434956234,1013.7882942708331,0.0008523463179699,63.23381692503816
Mumbai,2024-02-03,122.0,67.1,131.76,101.26,139.08,1.28,115.9,0.0471518076206178,0.0003065258147546,0.0001490785779303,26.30750872294112,16.607082621256552,2.301033227696137,1013.36134765625,0.001714962081678,55.202767975474266
Mumbai,2024-02-04,158.0,86.9,170.64,131.14,180.12,1.66,150.1,0.0486854947880801,0.0003258425510405,0.0003032517196611,25.772616958618187,19.060848490397177,1.2492436981750834,1014.1596142578124,0.001716613667213,66.4937889367129
Mumbai,2024-02-05,154.0,84.7,166.32,127.82,175.56,1.62,146.3,0.0539168834027517,0.0001998843198779,0.000169736165228,25.76958554585775,18.865441894531273,2.916394754453184,1014.5351416015624,0.0,65.6997167267747
Mumbai,2024-02-06,127.0,69.85,137.16,105.41,144.78,1.33,120.65,0.0521285943686906,0.00017713305715,9.553844848472976e-05,25.91998189290365,19.31997960408529,3.2175781845628584,1014.5224723307292,0.0008553266184208,66.9884129841
Mumbai,2024-02-07,115.0,63.25,124.2,95.45,131.1,1.21,109.25,0.0466574827460748,0.000119896905791,0.0001374108577579,26.181987380981468,17.9706912994385,4.197223333952694,1014.9142952473958,0.0012993227755941,60.61955485357232
Mumbai,2024-02-08,131.0,72.05,141.48,108.73,149.34,1.38,124.45,,0.0003724840838327,0.0002006827457831,25.751424407959007,16.571469879150413,4.177785048088377,1013.6375358072916,-3.347793153807288e-06,56.920283396170895
Mumbai,2024-02-09,127.0,69.85,137.16,105.41,144.78,1.33,120.65,0.044801803859462,0.0003662884685362,0.0002279888540062,25.03506240844729,16.284856414794945,3.611543902858826,1013.9587858072916,0.001293420684334,58.323294672812835
Mumbai,2024-02-10,120.0,66.0,129.6,99.6,136.8,1.26,114.0,0.0441111530187125,0.000260203829129,0.0001708147699131,24.963328297932943,14.170858637491904,3.9844017152262223,1014.71986328125,0.0008583068797918,51.13742566413742
Mumbai,2024-02-11,121.0,66.55,130.68,100.43,137.94,1.27,114.95,0.038768833487046,0.0003325952241608,0.0001494710181619,24.64903284708663,15.009486770629906,3.482631463273868,1014.8036669921876,0.0,55.00400525923902
Mumbai,2024-02-12,128.0,70.4,138.24,106.24,145.92,1.34,121.6,0.0472239979003344,0.0002210564177615,9.39831428799925e-05,24.601115798950214,16.797326660156273,2.643846287464956,1014.0937158203124,0.001716613667213,61.836140382532314
Mumbai,2024-02-13,130.0,71.5,140.4,107.9,148.2,1.37,123.5,0.0473573254311927,0.0001430161865001,0.0002046374616163,25.02267990112307,14.391784286499046,3.549006587935436,1014.0732307942708,-9.610971574147698e-06,51.69029548662264
Mumbai,2024-02-14,116.0,63.8,125.28,96.28,132.24,1.22,110.2,0.0402221567975129,0.0001406785192914,0.0001359175761912,25.68933703104659,14.240784581502282,4.358453357987279,1013.33064453125,0.0017169718375953,49.198439636149885
Mumbai,2024-02-15,124.0,68.2,133.92,102.92,141.36,1.3,117.8,0.0527609939558438,0.0004359464841364,0.0001837290025552,25.60123723347982,16.742368316650413,3.3078975541265265,1012.25408203125,0.0008523463179699,58.05644676999421
Mumbai,2024-02-16,191.0,105.05,206.28,158.53,217.74,2.01,181.45,0.05603615950223,0.0006936080189298,0.0002017971405252,26.4051560719808,19.610718027750693,0.915958151090044,1012.1365592447916,0.0,66.2817727665914
Mumbai,2024-02-17,174.0,95.7,187.92,144.42,198.36,1.83,165.3,,0.0002872642237471,0.0001748017561682,25.864797210693386,20.78998591105147,0.8997157412289546,1011.1312613932292,0.001710653293685,73.60841701333734
Mumbai,2024-02-18,146.0,80.3,157.68,121.18,166.44,1.53,138.7,0.0546462904383476,0.0004284181077093,0.0001472099724525,26.1380382537842,19.33396428426107,1.6207227340883668,1010.4495458984376,0.0,66.18727116995693
Mumbai,2024-02-19,111.0,61.05,119.88,92.13,126.54,1.17,105.45,,0.0001265242310389,0.0001429608415273,26.013884480794275,18.011464691162132,2.497933976428152,1011.4291959635416,0.0017232229083674,61.38232199903549
Mumbai,2024-02-20,76.0,41.8,82.08,63.08,86.64,0.8,72.2,0.0378715531338706,0.0003750651596283,0.0001251482382559,25.2918690999349,17.990844980875693,2.796426959395853,1012.0995833333332,0.0025991612346842,63.986039392394154
Mumbai,2024-02-21,60.0,33.0,64.8,49.8,68.4,0.63,57.0,,6.663424396203119e-05,7.223179869651034e-05,24.272279993693076,20.078473027547204,2.2059135866875925,1012.0655859375,0.009548863602049,77.45955803300599
Mumbai,2024-02-22,64.0,35.2,69.12,53.12,72.96,0.67,60.8,0.0401592403650241,-3.333482954906936e-05,6.577990537024719e-05,24.3228476206462,19.394234593709314,2.5625775260812884,1012.6977115885416,0.036048889057838,74.0158005246958
Mumbai,2024-02-23,77.0,42.35,83.16,63.91,87.78,0.81,73.15,0.0371731038569697,0.0001505305441271,0.0001360520211432,24.810655212402366,16.131620661417685,2.950756031713767,1011.7262141927084,0.001281499748984,58.53486188743689
Mumbai,2024-02-24,100.0,55.0,108.0,83.0,114.0,1.05,95.0,0.0456662152193825,0.0002446334043236,0.0001593940053548,25.463593419392907,9.960692977905296,4.7776276538047515,1011.2110611979168,0.0008443129786428,37.62240767269708
Mumbai,2024-02-25,118.0,64.9,127.44,97.94,134.52,1.24,112.1,0.0452500955481434,0.0003424445773152,0.0001368789528561,25.80360310872396,11.158884302775109,2.8643360041175385,1009.3131803385417,0.0008675548492931,39.9340602669993
Mumbai,2024-02-26,158.0,86.9,170.64,131.14,180.12,1.66,150.1,,0.0003838507609863,0.0003036478096156,26.038577016194665,17.829306538899743,0.3664704698580943,1009.4126236979168,0.0017256784303754,60.59442726077086
Mumbai,2024-02-27,148.0,81.4,159.84,122.84,168.72,1.55,140.6,,0.0003662407701272,0.0001371601243732,26.91668281555178,18.49555040995284,2.35299141282011,1011.0538134765624,-7.416133485094177e-06,59.99436162848274
Mumbai,2024-02-28,112.0,61.6,120.96,92.96,127.68,1.18,106.4,0.0589180812239711,0.0002196905295747,0.000119665341919,27.699089940389,17.933617528279626,2.934367496230495,1009.8608951822916,0.0,55.31964639890511
Mumbai,2024-02-29,165.0,90.75,178.2,136.95,188.1,1.73,156.75,,0.000362998389733,0.0002128981348803,27.86925341288253,19.81212641398116,1.778366358403587,1009.9749739583332,0.0,61.58965485048268
Mumbai,2024-03-01,118.0,64.9,127.44,97.94,134.52,1.24,112.1,0.0521810983081701,0.0001831555513464,0.0001794320675666,26.58350842793783,21.042544301350915,2.318608088894653,1011.2358968098956,0.0017046926359398,71.65224978115334
Mumbai,2024-03-02,71.0,39.05,76.68,58.93,80.94,0.75,67.45,0.040016329757945,0.0001318460483453,6.929588953199065e-05,25.63301366170248,21.362225468953454,2.5141655310050632,1011.8247086588542,0.7451117038499433,77.29593838561898
Mumbai,2024-03-03,55.0,30.25,59.4,45.65,62.7,0.58,52.25,0.0369427977638151,0.0001623691981485,2.8287914415833613e-05,24.252301152547204,17.674421564737997,3.8726907508292054,1012.23578125,0.0655256610571086,66.74205227555564
Mumbai,2024-03-04,72.0,39.6,77.76,59.76,82.08,0.76,68.4,0.0391965583470532,0.0002276235616912,8.405386506769879e-05,24.090276336669945,14.622077560424827,3.3042668795430266,1012.554697265625,0.0025749204723979,55.47424031261581
Mumbai,2024-03-05,109.0,59.95,117.72,90.47,124.26,1.14,103.55,0.0452623327511691,0.0002445225729636,0.0001921270636562,25.090544001261435,12.714257176717126,3.3120046423176785,1011.6981461588542,0.0017225742112714,46.15861836327417
Mumbai,2024-03-06,119.0,65.45,128.52,98.77,135.66,1.25,113.05,0.0456279638310861,0.0002100505362387,9.545537361050076e-05,25.253615315755212,12.601613616943382,3.7255410524911072,1011.5719401041669,0.0004202127179553,45.37645944601942
Mumbai,2024-03-07,108.0,59.4,116.64,89.64,123.12,1.13,102.6,,0.000281841859914,0.0001219944941001,26.52473856608077,14.120911534627282,3.235143368997012,1011.0911474609376,0.0008523463179699,46.465089770338395
Mumbai,2024-03-08,124.0,68.2,133.92,102.92,141.36,1.3,117.8,0.0457352219693783,0.0002469791279583,0.0001241837194563,27.77307281494143,13.049886322021507,4.140792488478246,1011.2068668619792,0.0004351138045421,40.27728168695885
Mumbai,2024-03-09,122.0,67.1,131.76,101.26,139.08,1.28,115.9,0.0419676056949956,0.000174188802127,8.233661359191159e-05,27.535504277547204,14.198039627075218,3.959185491193161,1011.1564078776042,0.0008523463748133,44.00635239530313
Mumbai,2024-03-10,113.0,62.15,122.04,93.79,128.82,1.19,107.35,0.0464651474705668,0.0002269217508906,0.0001035080220864,26.86587041219076,14.948465601603232,3.479355349380481,1012.6660026041668,0.0,48.04070583524613
Mumbai,2024-03-11,111.0,61.05,119.88,92.13,126.54,1.17,105.45,,0.0003558718936141,0.0001277359551336,27.560281372070335,15.924178059895835,3.2569111830195707,1013.1587174479168,0.0004351138045421,49.10105376565419
Mumbai,2024-03-12,111.0,61.05,119.88,92.13,126.54,1.17,105.45,0.0397387584615725,0.0003647990896393,0.000150710757804,27.516086196899437,17.790420786539755,3.3812516254883596,1012.2745751953124,0.0004475464834285,55.41324836366464
Mumbai,2024-03-13,87.0,47.85,93.96,72.21,99.18,0.91,82.65,,0.0002352170808338,4.80142316945368e-05,25.940535481770837,19.48918685913088,3.0061098984321943,1012.2403157552084,0.0,67.61473589168428
Mumbai,2024-03-14,74.0,40.7,79.92,61.42,84.36,0.78,70.3,0.0428444041575654,0.0003807877545926,8.628968915366367e-05,25.410240427653036,19.352527872721396,3.1673522139614287,1012.0783626302084,0.0032663344313732,69.18517391155383
Mumbai,2024-03-15,125.0,68.75,135.0,103.75,142.5,1.31,118.75,0.0396911118631468,0.0001020229568355,0.0001731238981035,24.310297902425138,18.598430252075214,1.948486385073413,1011.4605387369792,0.0021212042042861,70.48386889869768
Mumbai,2024-03-16,122.0,67.1,131.76,101.26,139.08,1.28,115.9,0.0407468373752491,0.0001695798044057,8.088855153176176e-05,24.94116363525393,18.36219749450686,2.2629998248787273,1011.2077604166668,0.0008983718657873,66.87794632335175
Mumbai,2024-03-17,97.0,53.35,104.76,80.51,110.58,1.02,92.15,0.0447773262021832,0.0002977702636504,0.0001715869800834,25.60791358947756,19.41997235616049,2.0301677964696743,1011.2438557942708,0.0028848648021551,68.66506778750278
Mumbai,2024-03-18,86.0,47.3,92.88,71.38,98.04,0.9,81.7,0.0458496070166769,0.0002486840214768,0.0001211373386426,25.529373423258505,21.133826192220056,1.370889548075822,1011.2128645833332,0.0130541885710044,76.69119500341102
Mumbai,2024-03-19,106.0,58.3,114.48,87.98,120.84,1.11,100.7,,0.0004589367136416,0.0001598057691125,26.48807551066085,18.935713068644247,2.2623377031334138,1010.7509749348958,0.0252875033766031,63.24412764080415
Mumbai,2024-03-20,120.0,66.0,129.6,99.6,136.8,1.26,114.0,,0.0003603823899864,0.0001202935931898,28.698763783772847,14.049565251668298,3.001854632821435,1009.5359554036456,0.0,40.72923296118015
Mumbai,2024-03-21,130.0,71.5,140.4,107.9,148.2,1.37,123.5,,0.0003714300757245,0.0001730184908157,28.20014088948568,16.35855255126961,0.5826088084905096,1008.4980485026042,0.0008523463748133,48.629798376645304
Mumbai,2024-03-22,144.0,79.2,155.52,119.52,164.16,1.51,136.8,0.0505664941587405,0.0002368221626923,0.0002077681230216,26.821012751261435,22.4466599782308,1.562795998709151,1008.1277490234376,0.0021338462374842,76.98652112977571
Mumbai,2024-03-24,73.0,40.15,78.84,60.59,83.22,0.77,69.35,0.0479120724014321,0.0002372900580065,7.54971971935693e-05,27.610221481323265,21.330550130208337,2.8927499520844075,1009.9544742838542,0.0008523463179699,68.66412724248468
Mumbai,2024-03-25,74.0,40.7,79.92,61.42,84.36,0.78,70.3,,0.0002292005139205,4.912947540817963e-05,27.812762832641624,21.78914222717287,2.9801412367064546,1009.9550032552085,0.0017241018213098,69.7871203450912
Mumbai,2024-03-26,63.0,34.65,68.04,52.29,71.82,0.66,59.85,0.0445208357409234,0.0002338147665485,5.5986508023307343e-05,27.764451599121116,22.23916079203292,1.886023982938408,1010.0932666015624,0.0,71.93118417301862
