system:index,date,dewpoint_temperature_2m,name,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20240606_0,2024-06-06,288.865021387736,Delhi,97760.78499348958,307.8205401102702,4.466176022788204E-5,1.4655390580495198,-1.2855854034423828,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240606_1,2024-06-06,298.52436383565265,Mumbai,100680.49332682292,303.4844398498535,0.0013947963713576428,2.7833898067474365,0.1753520965576172,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240606_2,2024-06-06,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240606_3,2024-06-06,294.35224469502765,Bangalore,90941.11832682292,296.73598607381183,0.009823101758854591,2.0692784786224365,0.2752463022867839,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240606_4,2024-06-06,296.330353418986,Hyderabad,94699.74332682292,300.2165362040202,0.01218635141839286,1.4855789343516033,-0.4144509633382161,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240607_0,2024-06-07,288.68153699239093,Delhi,97548.50081380208,308.27464866638184,5.108892916609875E-4,2.8232320149739585,-1.946324070294698,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240607_1,2024-06-07,298.15077527364093,Mumbai,100469.95914713542,303.9007879892985,7.943391798903576E-4,2.461944580078125,-1.2332706848780315,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240607_2,2024-06-07,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240607_3,2024-06-07,293.4628683725993,Bangalore,90802.91748046875,296.4315497080485,0.0039359062909056775,2.4579976399739585,1.682704250017802,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240607_4,2024-06-07,295.6086203257243,Hyderabad,94562.70914713542,300.3790594736735,8.108645676543347E-4,1.0193990071614583,0.1839249531428019,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240608_0,2024-06-08,286.50152524312335,Delhi,97502.25211588542,307.04828961690265,1.0865926742553711E-4,2.0879993438720703,-2.3577423095703125,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240608_1,2024-06-08,297.66794776916504,Mumbai,100350.37711588542,303.75792503356934,0.0036369264125823975,2.456122716267904,-1.0152943929036458,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240608_2,2024-06-08,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240608_3,2024-06-08,292.83689308166504,Bangalore,90781.79378255208,296.513703028361,0.0016665458679199219,3.8058948516845703,2.246953328450521,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240608_4,2024-06-08,295.24167823791504,Hyderabad,94485.25211588542,299.51061058044434,0.0024942010641098022,1.108975092569987,1.4123992919921875,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240609_0,2024-06-09,282.39617347717285,Delhi,97464.05224609375,307.6770426432292,0.0,2.4054476420084634,-2.3256298700968423,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240609_1,2024-06-09,298.49448076883954,Mumbai,100396.34391276042,302.8088785807292,0.016992688179016113,2.7095044453938804,-0.9040397008260092,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240609_2,2024-06-09,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240609_3,2024-06-09,292.79444821675617,Bangalore,90769.88557942708,296.8834228515625,0.0013518035411834717,4.80081303914388,1.8029508590698242,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240609_4,2024-06-09,294.90113766988117,Hyderabad,94407.26057942708,299.2015380859375,0.004167139530181885,1.9400749206542969,1.9612760543823242,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240610_0,2024-06-10,282.40956624348956,Delhi,97462.51497395833,308.4100634256999,8.52346317969932E-7,2.316603342692057,-1.8360675970713298,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240610_1,2024-06-10,298.38035074869794,Mumbai,100540.26497395833,300.9001350402832,0.019255805015461647,1.5473162333170574,1.0888591607411702,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240610_2,2024-06-10,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240610_3,2024-06-10,293.18096923828125,Bangalore,90835.306640625,296.7948290506999,0.0032998502253462902,4.871657053629558,0.9119792779286703,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240610_4,2024-06-10,295.77821858723956,Hyderabad,94421.72330729167,298.9431037902832,0.03981490731229087,2.6764259338378906,-0.04716785748799642,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240611_0,2024-06-11,282.9784285227458,Delhi,97404.60660807292,308.77453740437824,1.7225741544280027E-6,1.9420274098714192,-1.17622705300649,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240611_1,2024-06-11,298.3950138092041,Mumbai,100571.14827473958,301.20105107625324,0.007822611927906564,2.4183050791422525,1.8397234678268433,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240611_2,2024-06-11,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240611_3,2024-06-11,293.7910099029541,Bangalore,90870.81494140625,295.6213798522949,0.013839134573856882,4.214935938517253,0.5292172829310099,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240611_4,2024-06-11,295.7335554758708,Hyderabad,94497.85660807292,297.78210576375324,0.009416887164036325,3.6307074228922525,-0.4863670269648234,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240612_0,2024-06-12,282.400665918986,Delhi,97372.26220703125,309.5025234222412,8.430419597971195E-7,3.0159759521484375,-1.1203999916712444,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240612_1,2024-06-12,298.605255762736,Mumbai,100649.47054036458,301.0849615732829,0.01421216987949947,1.7510833740234375,2.912030021349589,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240612_2,2024-06-12,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240612_3,2024-06-12,293.24547386169434,Bangalore,90966.88720703125,295.8419602711995,0.001489275330129658,4.3546803792317705,0.20959675312042236,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240612_4,2024-06-12,294.96031761169434,Hyderabad,94614.26220703125,299.6503912607829,7.875498471889841E-4,4.1293792724609375,-0.8151835203170776,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240613_0,2024-06-13,283.6738789876302,Delhi,97264.77750651042,310.8256009419759,1.7106522136600688E-6,4.516631444295247,-1.6460034052530925,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240613_1,2024-06-13,298.8538106282552,Mumbai,100589.94417317708,300.89745966593426,0.015874353050094214,2.0665582021077475,2.867098808288574,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240613_2,2024-06-13,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240613_3,2024-06-13,293.0364278157552,Bangalore,90924.90250651042,295.9080390930176,0.006624591349464026,3.9260552724202475,0.35265382130940753,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240613_4,2024-06-13,295.6558125813802,Hyderabad,94601.77750651042,299.6041653951009,0.007613447307448951,4.021554946899414,-0.4268058141072591,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240614_0,2024-06-14,286.1079692840576,Delhi,97249.94775390625,311.13689613342285,1.730909104935563E-6,4.881066004435222,-1.4747054974238079,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240614_1,2024-06-14,298.58363660176593,Mumbai,100505.65608723958,300.91594886779785,0.006247552623506181,1.749270757039388,3.784734606742859,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240614_2,2024-06-14,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240614_3,2024-06-14,292.16688855489093,Bangalore,90826.78108723958,296.98707516988117,6.618523499923867E-4,3.690270105997721,-0.4111068646113078,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240614_4,2024-06-14,295.6165142059326,Hyderabad,94544.65608723958,299.29827308654785,0.004702182998414628,3.938113530476888,-0.7654362916946411,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240615_0,2024-06-15,286.75172360738117,Delhi,97246.634765625,311.073694229126,1.2785354215338884E-6,4.5062681833903,-1.7748699188232422,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240615_1,2024-06-15,298.53175290425617,Mumbai,100447.384765625,301.0771935780843,0.005228605882223292,1.454551060994466,4.316601435343425,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240615_2,2024-06-15,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240615_3,2024-06-15,291.12493324279785,Bangalore,90792.30143229167,297.212121963501,1.42899171407862E-4,3.421266555786133,0.3479735056559245,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240615_4,2024-06-15,294.38486162821454,Hyderabad,94526.009765625,300.529748916626,1.7836393504921944E-4,4.2190367380778,-0.11910820007324219,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240616_0,2024-06-16,286.9318103790283,Delhi,97271.57389322917,311.7380765279134,1.7106532936850272E-6,4.5259348551432295,-1.3408763408660889,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240616_1,2024-06-16,298.64087613423663,Mumbai,100463.86555989583,301.94225947062176,0.005176049470890121,1.3823394775390625,3.1517180601755777,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240616_2,2024-06-16,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240616_3,2024-06-16,292.63827196757,Bangalore,90814.1572265625,296.9066963195801,0.0013507723808174887,3.179377237955729,0.5241138935089111,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240616_4,2024-06-16,295.31446011861163,Hyderabad,94555.82389322917,300.9963773091634,6.818294525032798E-4,3.3119049072265625,-0.0031484762827555337,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240617_0,2024-06-17,288.6578731536865,Delhi,97270.96940104167,312.0681387583415,4.376282163320866E-7,4.675110936164856,-0.6830247243245443,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240617_1,2024-06-17,298.9602820078532,Mumbai,100517.46940104167,301.2401765187581,0.010352542530483788,1.2896535793940227,3.707925796508789,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240617_2,2024-06-17,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240617_3,2024-06-17,293.65429242451984,Bangalore,90838.84440104167,297.0410391489665,0.009280776511616295,2.6085419257481894,0.2011712392171224,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240617_4,2024-06-17,295.51049359639484,Hyderabad,94585.01106770833,301.0311107635498,0.0012186522592969595,2.948792576789856,-0.0445562998453776,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240618_0,2024-06-18,290.20614496866864,Delhi,97034.95703125,312.1423104604085,1.7004674077725213E-6,5.344725728034973,-0.8819243113199869,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240618_1,2024-06-18,298.75497309366864,Mumbai,100455.12369791667,300.9774341583252,0.016512753314316342,2.073851704597473,3.928215662638346,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240618_2,2024-06-18,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240618_3,2024-06-18,293.29574457804364,Bangalore,90823.87369791667,296.5141366322835,0.009154068178474972,3.063719868659973,0.350375493367513,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240618_4,2024-06-18,295.64038976033527,Hyderabad,94526.04036458333,300.8084888458252,0.005191089457809994,3.857909321784973,-0.2450428009033203,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240619_0,2024-06-19,291.83851941426593,Delhi,96898.74593098958,310.88822682698566,4.989504814147949E-4,3.9677340189615884,-0.5731760660807291,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240619_1,2024-06-19,298.7449321746826,Mumbai,100265.66259765625,300.26347096761066,0.033749744296073914,2.8527844746907554,4.2518157958984375,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240619_2,2024-06-19,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240619_3,2024-06-19,293.4790630340576,Bangalore,90713.53759765625,296.18266042073566,0.006435006856918335,3.4921480814615884,0.5825856526692709,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240619_4,2024-06-19,294.3241964975993,Hyderabad,94395.53759765625,300.38847096761066,2.3947656154632568E-4,4.417766571044922,0.12628682454427084,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240620_0,2024-06-20,294.13677342732746,Delhi,97137.20491536458,308.29188537597656,0.0013652622698714367,0.036771138509114586,-0.8491280873616537,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240620_1,2024-06-20,298.77398045857746,Mumbai,100213.32991536458,301.11048889160156,0.018637093901531898,3.2453893025716147,4.343010584513347,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240620_2,2024-06-20,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240620_3,2024-06-20,292.41232681274414,Bangalore,90739.12158203125,296.35259501139325,0.001066121458904945,4.200508117675781,0.7849458058675131,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240620_4,2024-06-20,293.78171157836914,Hyderabad,94416.07991536458,300.35707092285156,4.428923119803585E-5,4.841011047363281,0.5681896209716797,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240621_0,2024-06-21,295.82073465983075,Delhi,97325.16715494792,305.0427417755127,0.003316204801024014,0.7613923947016398,-1.4502029418945312,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240621_1,2024-06-21,298.94483947753906,Mumbai,100241.54215494792,301.217871983846,0.007684077873648221,3.2655427853266397,3.4588139851888022,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240621_2,2024-06-21,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240621_3,2024-06-21,292.59205627441406,Bangalore,90685.95882161458,296.7776050567627,0.0014666279701600615,4.35965899626414,0.35672251383463544,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240621_4,2024-06-21,294.7417958577474,Hyderabad,94355.08382161458,300.298682530721,0.0020832231192002837,4.708129048347473,-0.31088002522786456,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240622_0,2024-06-22,295.1553891499837,Delhi,97343.46044921875,306.8436222076416,1.601682419050121E-5,-1.0557385683059692,-0.7140223185221354,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240622_1,2024-06-22,298.8987973531087,Mumbai,100130.16878255208,301.3233585357666,0.004475457532350902,2.0524767637252808,2.6832555135091147,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240622_2,2024-06-22,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240622_3,2024-06-22,292.9885597229004,Bangalore,90546.12711588542,296.8188012440999,0.0017324815821098127,3.8826973040898642,0.17493438720703125,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240622_4,2024-06-22,294.6439959208171,Hyderabad,94234.79378255208,299.4284203847249,0.005327327115480784,3.2490506569544473,-0.29601287841796875,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240623_0,2024-06-23,296.65030034383136,Delhi,97329.8671875,307.19101587931317,6.093319335604974E-4,-1.3973013559977214,0.6392733256022135,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240623_1,2024-06-23,298.65697352091473,Mumbai,99996.6171875,300.52890650431317,0.024499752728047497,2.053626378377279,2.032665252685547,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240623_2,2024-06-23,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240623_3,2024-06-23,292.36774826049805,Bangalore,90479.82552083333,296.1959800720215,0.003322892991604931,3.969967524210612,1.1793123881022136,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240623_4,2024-06-23,295.54613367716473,Hyderabad,94158.82552083333,299.2536786397298,0.002540388313832409,2.299435297648112,0.9075431823730469,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240624_0,2024-06-24,297.2433942159017,Delhi,97213.28385416667,306.3799355824788,7.43919610972199E-4,-1.537737528483073,1.033719499905904,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240624_1,2024-06-24,298.6203473409017,Mumbai,99801.1171875,300.9447142283122,0.01535924673079947,0.5153630574544271,3.058540463447571,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240624_2,2024-06-24,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240624_3,2024-06-24,292.2997907002767,Bangalore,90455.03385416667,296.2927773793538,7.786691188762518E-4,4.939231872558594,1.5300167004267375,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240624_4,2024-06-24,294.3022321065267,Hyderabad,94104.9921875,300.1798216501872,5.620360374400946E-4,2.7155583699544272,2.1741817394892373,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240625_0,2024-06-25,298.028470993042,Delhi,97146.35237630208,305.6970443725586,0.004447513818735871,-1.496358871459961,0.7275652885437012,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240625_1,2024-06-25,298.550687789917,Mumbai,99656.14404296875,301.7893295288086,0.009501749277109894,0.33327166239420575,5.897466818491618,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240625_2,2024-06-25,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240625_3,2024-06-25,293.5934937795003,Bangalore,90454.47737630208,295.9399642944336,0.014308387041086945,4.758198420206706,1.2987933158874512,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240625_4,2024-06-25,294.899808883667,Hyderabad,94078.56070963542,299.9756088256836,0.009268605709070954,3.8721307118733725,1.5919655164082844,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240626_0,2024-06-26,298.5645860036214,Delhi,97297.24576822917,303.8673578898112,0.016205114126194076,-2.9193541208902993,0.4630585511525472,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240626_1,2024-06-26,298.7063503265381,Mumbai,99730.2041015625,301.37899525960285,0.019355249404895858,2.9646383921305337,5.586593707402547,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240626_2,2024-06-26,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240626_3,2024-06-26,293.1499538421631,Bangalore,90505.2041015625,295.3378168741862,0.0015339970588570395,5.1852601369222,1.6268769105275471,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240626_4,2024-06-26,295.5488796234131,Hyderabad,94130.41243489583,299.22250111897785,0.006858509778965072,4.1856263478597,1.2756806214650471,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240627_0,2024-06-27,298.2035452524821,Delhi,97531.24527994792,301.4073181152344,0.011602133512496948,-3.28593381245931,1.0902767181396484,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240627_1,2024-06-27,298.86630566914874,Mumbai,99957.45361328125,300.6470642089844,0.05494007468223572,3.697139104207357,7.106756210327148,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240627_2,2024-06-27,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240627_3,2024-06-27,292.66236686706543,Bangalore,90698.95361328125,295.42310587565106,8.456408977508545E-4,5.129064559936523,1.0599219004313152,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240627_4,2024-06-27,295.2697073618571,Hyderabad,94315.74527994792,297.4097595214844,0.023494213819503784,5.258214950561523,1.3117529551188152,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240628_0,2024-06-28,298.934134165446,Delhi,97343.63199869792,301.4169394175212,0.007645185186333947,-1.1494064331054688,1.197116494178772,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240628_1,2024-06-28,298.8722038269043,Mumbai,100091.54866536458,300.2818482716878,0.01660574515051394,2.5976231892903647,6.222629189491272,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240628_2,2024-06-28,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240628_3,2024-06-28,292.338675181071,Bangalore,90719.42366536458,296.9376099904378,1.805527944043206E-4,4.278490702311198,1.1674127181371052,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240628_4,2024-06-28,295.3021354675293,Hyderabad,94402.54866536458,297.7810344696045,0.012281204654641442,4.469774881998698,1.258395791053772,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240629_0,2024-06-29,299.1454340616862,Delhi,97242.42610677083,302.0425497690837,0.024434806511884233,0.042203267415364586,1.1908272504806519,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240629_1,2024-06-29,298.8248774210612,Mumbai,100205.25944010417,300.516996383667,0.009069518850331804,1.7541173299153645,6.541698018709819,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240629_2,2024-06-29,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240629_3,2024-06-29,293.06104278564453,Bangalore,90802.2177734375,297.107572555542,0.0016907171468787396,3.7335688273111978,1.1313383181889851,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240629_4,2024-06-29,295.7169672648112,Hyderabad,94493.4677734375,298.368070602417,0.007086710737233659,3.9761632283528647,1.2021797895431519,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240630_0,2024-06-30,299.51737785339355,Delhi,97151.35758463542,303.31894938151044,0.00928638146689309,-0.1531244913736979,0.33299283186594647,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240630_1,2024-06-30,298.98067537943524,Mumbai,100229.02425130208,300.97764078776044,0.013202317221669091,3.5729497273763022,6.121567050615947,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240630_2,2024-06-30,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240630_3,2024-06-30,293.41459465026855,Bangalore,90875.19091796875,296.66457112630206,0.0034348742800034415,3.6473719278971353,0.9859876235326132,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240630_4,2024-06-30,295.39018058776855,Hyderabad,94535.02425130208,298.13527425130206,0.0091296510534562,4.320223490397136,1.891993482907613,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240701_0,2024-07-01,299.50808842976886,Delhi,96937.74674479167,302.909366607666,0.012683798860905426,0.5116558074951172,0.22887182235717773,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240701_1,2024-07-01,298.73343022664386,Mumbai,100141.91341145833,300.6668535868327,0.012757559608814972,5.10744031270345,6.641184647878011,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240701_2,2024-07-01,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240701_3,2024-07-01,293.08808517456055,Bangalore,90859.16341145833,295.68044408162433,0.008996089290974396,4.247170130411784,0.7239890098571777,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240701_4,2024-07-01,294.31114832560223,Hyderabad,94466.16341145833,299.4327227274577,6.793637984969791E-4,5.260719935099284,1.8676657676696777,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240702_0,2024-07-02,299.55663935343426,Delhi,96886.45703125,302.7739728291829,0.01879832148551941,0.40917523701985675,0.1541831890741984,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240702_1,2024-07-02,298.8824043273926,Mumbai,100104.87369791667,301.6136538187663,0.01394587755203247,6.2635453542073565,4.870695233345032,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240702_2,2024-07-02,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240702_3,2024-07-02,292.28954950968426,Bangalore,90751.41536458333,296.9757143656413,1.2314319610595703E-4,4.6910355885823565,0.3848960796991984,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240702_4,2024-07-02,294.19238154093426,Hyderabad,94388.62369791667,299.7483380635579,2.7060508728027344E-4,5.56355349222819,1.4305503765741985,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240703_0,2024-07-03,299.4594332377116,Delhi,97155.23323567708,302.2262992858887,0.02775132656097412,-0.9886194864908854,0.041934967041015625,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240703_1,2024-07-03,299.1537691752116,Mumbai,100205.35823567708,301.763490041097,0.008644312620162964,5.399523417154948,5.355004628499349,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240703_2,2024-07-03,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240703_3,2024-07-03,292.43884404500324,Bangalore,90821.35823567708,296.6547660827637,0.001352936029434204,4.201850891113281,0.3181800842285156,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240703_4,2024-07-03,294.5788993835449,Hyderabad,94478.94156901042,298.97353235880536,2.8073787689208984E-5,4.743843078613281,1.2995847066243489,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240704_0,2024-07-04,298.5897846221924,Delhi,97307.66471354167,300.9334303538005,0.007376540157622458,-1.3218402862548828,-0.16035779317220053,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240704_1,2024-07-04,298.9050515492757,Mumbai,100293.03971354167,300.8302402496338,0.007797706577605368,4.014382044474284,5.191286087036133,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240704_2,2024-07-04,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240704_3,2024-07-04,292.9087136586507,Bangalore,90874.95638020833,295.9338372548421,0.003658134195632101,3.5118592580159507,0.2509377797444661,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240704_4,2024-07-04,294.61851183573407,Hyderabad,94533.20638020833,299.3120924631755,0.0011368577216330777,5.077736536661784,0.8759377797444662,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240705_0,2024-07-05,298.7288589477539,Delhi,96984.33072916667,300.8528544108073,0.006478023528984522,-2.331312815348307,-0.09678773085276286,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240705_1,2024-07-05,298.6746597290039,Mumbai,100100.45572916667,300.3670145670573,0.009777408838203883,3.799790700276693,5.053155303001404,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240705_2,2024-07-05,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240705_3,2024-07-05,292.9799168904622,Bangalore,90724.33072916667,295.7923075358073,0.005050760507515406,4.026800791422526,0.9147682587305704,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
