system:index,date,mean,name,.geo
20240225T172611_20240227T094433_0,2024-02-25,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240225T172611_20240227T094433_1,2024-02-25,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240225T172611_20240227T094433_2,2024-02-25,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240225T172611_20240227T094433_3,2024-02-25,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240225T172611_20240227T094433_4,2024-02-25,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240225T190741_20240227T112523_0,2024-02-25,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240225T190741_20240227T112523_1,2024-02-25,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240225T190741_20240227T112523_2,2024-02-25,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240225T190741_20240227T112523_3,2024-02-25,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240225T190741_20240227T112523_4,2024-02-25,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240225T204911_20240227T124950_0,2024-02-25,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240225T204911_20240227T124950_1,2024-02-25,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240225T204911_20240227T124950_2,2024-02-25,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240225T204911_20240227T124950_3,2024-02-25,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240225T204911_20240227T124950_4,2024-02-25,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240225T223042_20240227T144305_0,2024-02-25,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240225T223042_20240227T144305_1,2024-02-25,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240225T223042_20240227T144305_2,2024-02-25,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240225T223042_20240227T144305_3,2024-02-25,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240225T223042_20240227T144305_4,2024-02-25,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T001212_20240227T161345_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T001212_20240227T161345_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T001212_20240227T161345_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T001212_20240227T161345_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T001212_20240227T161345_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T015343_20240227T174523_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T015343_20240227T174523_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T015343_20240227T174523_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T015343_20240227T174523_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T015343_20240227T174523_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T033513_20240227T195939_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T033513_20240227T195939_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T033513_20240227T195939_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T033513_20240227T195939_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T033513_20240227T195939_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T051643_20240227T215312_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T051643_20240227T215312_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T051643_20240227T215312_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T051643_20240227T215312_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T051643_20240227T215312_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T065814_20240227T230422_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T065814_20240227T230422_1,2024-02-26,3.838507609863985E-4,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T065814_20240227T230422_2,2024-02-26,4.012864279827675E-5,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T065814_20240227T230422_3,2024-02-26,3.0197562787980604E-4,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T065814_20240227T230422_4,2024-02-26,2.2686402717160913E-4,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T083944_20240228T005614_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T083944_20240228T005614_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T083944_20240228T005614_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T083944_20240228T005614_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T083944_20240228T005614_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T102115_20240228T022449_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T102115_20240228T022449_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T102115_20240228T022449_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T102115_20240228T022449_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T102115_20240228T022449_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T120245_20240228T042424_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T120245_20240228T042424_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T120245_20240228T042424_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T120245_20240228T042424_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T120245_20240228T042424_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T134416_20240228T054511_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T134416_20240228T054511_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T134416_20240228T054511_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T134416_20240228T054511_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T134416_20240228T054511_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T152546_20240228T074104_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T152546_20240228T074104_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T152546_20240228T074104_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T152546_20240228T074104_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T152546_20240228T074104_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T170716_20240228T092630_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T170716_20240228T092630_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T170716_20240228T092630_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T170716_20240228T092630_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T170716_20240228T092630_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T184847_20240228T110321_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T184847_20240228T110321_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T184847_20240228T110321_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T184847_20240228T110321_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T184847_20240228T110321_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T203017_20240228T123315_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T203017_20240228T123315_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T203017_20240228T123315_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T203017_20240228T123315_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T203017_20240228T123315_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T221148_20240228T142417_0,2024-02-26,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T221148_20240228T142417_1,2024-02-26,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T221148_20240228T142417_2,2024-02-26,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T221148_20240228T142417_3,2024-02-26,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T221148_20240228T142417_4,2024-02-26,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240226T235318_20240228T155613_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240226T235318_20240228T155613_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240226T235318_20240228T155613_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240226T235318_20240228T155613_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240226T235318_20240228T155613_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T013448_20240228T172304_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T013448_20240228T172304_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T013448_20240228T172304_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T013448_20240228T172304_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T013448_20240228T172304_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T031619_20240228T193416_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T031619_20240228T193416_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T031619_20240228T193416_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T031619_20240228T193416_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T031619_20240228T193416_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T045749_20240228T212347_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T045749_20240228T212347_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T045749_20240228T212347_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T045749_20240228T212347_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T045749_20240228T212347_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T063919_20240228T225750_0,2024-02-27,2.0654191155888152E-4,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T063919_20240228T225750_1,2024-02-27,3.66240770127298E-4,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T063919_20240228T225750_2,2024-02-27,7.587307838647062E-5,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T063919_20240228T225750_3,2024-02-27,1.5977297521747608E-4,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T063919_20240228T225750_4,2024-02-27,3.414637424284823E-5,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T082050_20240229T002133_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T082050_20240229T002133_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T082050_20240229T002133_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T082050_20240229T002133_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T082050_20240229T002133_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T100220_20240229T021118_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T100220_20240229T021118_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T100220_20240229T021118_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T100220_20240229T021118_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T100220_20240229T021118_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T114351_20240229T040558_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T114351_20240229T040558_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T114351_20240229T040558_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T114351_20240229T040558_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T114351_20240229T040558_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T132521_20240229T053504_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T132521_20240229T053504_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T132521_20240229T053504_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T132521_20240229T053504_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T132521_20240229T053504_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T150652_20240229T071819_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T150652_20240229T071819_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T150652_20240229T071819_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T150652_20240229T071819_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T150652_20240229T071819_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T164822_20240229T091020_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T164822_20240229T091020_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T164822_20240229T091020_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T164822_20240229T091020_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T164822_20240229T091020_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T182952_20240229T104732_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T182952_20240229T104732_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T182952_20240229T104732_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T182952_20240229T104732_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T182952_20240229T104732_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T201123_20240229T121908_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T201123_20240229T121908_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T201123_20240229T121908_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T201123_20240229T121908_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T201123_20240229T121908_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T215253_20240229T141616_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T215253_20240229T141616_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T215253_20240229T141616_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T215253_20240229T141616_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T215253_20240229T141616_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240227T233424_20240229T153111_0,2024-02-27,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240227T233424_20240229T153111_1,2024-02-27,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240227T233424_20240229T153111_2,2024-02-27,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240227T233424_20240229T153111_3,2024-02-27,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240227T233424_20240229T153111_4,2024-02-27,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T011554_20240229T170451_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T011554_20240229T170451_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T011554_20240229T170451_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T011554_20240229T170451_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T011554_20240229T170451_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T025724_20240229T191025_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T025724_20240229T191025_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T025724_20240229T191025_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T025724_20240229T191025_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T025724_20240229T191025_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T043855_20240229T205911_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T043855_20240229T205911_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T043855_20240229T205911_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T043855_20240229T205911_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T043855_20240229T205911_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T062025_20240229T224649_0,2024-02-28,2.482365738111057E-4,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T062025_20240229T224649_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T062025_20240229T224649_2,2024-02-28,4.3108281600630605E-5,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T062025_20240229T224649_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T062025_20240229T224649_4,2024-02-28,1.4110096666035914E-4,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T080156_20240301T000810_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T080156_20240301T000810_1,2024-02-28,2.1969052957473184E-4,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T080156_20240301T000810_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T080156_20240301T000810_3,2024-02-28,1.8615247118252965E-4,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T080156_20240301T000810_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T094326_20240301T015932_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T094326_20240301T015932_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T094326_20240301T015932_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T094326_20240301T015932_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T094326_20240301T015932_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T112457_20240301T035558_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T112457_20240301T035558_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T112457_20240301T035558_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T112457_20240301T035558_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T112457_20240301T035558_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T130627_20240301T052257_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T130627_20240301T052257_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T130627_20240301T052257_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T130627_20240301T052257_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T130627_20240301T052257_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T144757_20240301T064517_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T144757_20240301T064517_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T144757_20240301T064517_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T144757_20240301T064517_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T144757_20240301T064517_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T162928_20240301T084316_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T162928_20240301T084316_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T162928_20240301T084316_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T162928_20240301T084316_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T162928_20240301T084316_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T181058_20240301T103007_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240228T181058_20240301T103007_1,2024-02-28,,Mumbai,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240228T181058_20240301T103007_2,2024-02-28,,Chennai,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240228T181058_20240301T103007_3,2024-02-28,,Bangalore,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240228T181058_20240301T103007_4,2024-02-28,,Hyderabad,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240228T195228_20240301T120633_0,2024-02-28,,Delhi,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
