system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo
363,,,2.44574626371727E-4,30.55,75.4,-0.06571003397305804,-0.4557203829288483,"{""type"":""Point"",""coordinates"":[75.4,30.55]}"
364,,,2.4385910829995456E-4,30.55,75.55,-0.008041983842849718,-0.553629250658883,"{""type"":""Point"",""coordinates"":[75.55,30.55]}"
365,,,2.559653652202381E-4,30.55,75.7,0.04283895691235861,-0.6109619465139177,"{""type"":""Point"",""coordinates"":[75.7,30.55]}"
366,,,2.881856141696766E-4,30.55,75.85,0.07813694410853915,-0.6399743298689525,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.55]}"
367,309.6400146484375,,2.934809141646675E-4,30.55,76.0,0.21467123230298366,-0.6862247367699941,"{""type"":""Point"",""coordinates"":[76.0,30.55]}"
368,,,3.0061748785682675E-4,30.55,76.15,0.39241476257642105,-0.7203898436493344,"{""type"":""Point"",""coordinates"":[76.15,30.55]}"
369,,312.6499938964844,2.850780600189304E-4,30.55,76.3,0.4255436281363171,-0.7127065347300637,"{""type"":""Point"",""coordinates"":[76.3,30.55]}"
370,315.8599853515625,,2.956996055302708E-4,30.55,76.45,0.5591200848420461,-0.7094238605764177,"{""type"":""Point"",""coordinates"":[76.45,30.55]}"
371,,,2.6997250822783525E-4,30.55,76.6,0.5402035944991642,-0.7533515406979456,"{""type"":""Point"",""coordinates"":[76.6,30.55]}"
372,,,2.6224139884293874E-4,30.55,76.75,0.4500146567821504,-0.8146677977508967,"{""type"":""Point"",""coordinates"":[76.75,30.550000000000008]}"
373,,,2.6752242988060086E-4,30.55,76.9,0.2841638267040254,-0.8315080755286748,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.550000000000008]}"
374,,,2.607656649003173E-4,30.55,77.05,0.10920892490281003,-0.7627217935191263,"{""type"":""Point"",""coordinates"":[77.05,30.55]}"
375,,,2.2510321297497415E-4,30.55,77.2,0.012869338856803041,-0.6997043510278066,"{""type"":""Point"",""coordinates"":[77.2,30.55]}"
376,,,2.2139518774793083E-4,30.55,77.35,-0.03936793870396083,-0.5016055961449942,"{""type"":""Point"",""coordinates"":[77.35,30.55]}"
377,,,1.813663268724092E-4,30.55,77.5,0.008062481217914164,-0.3947021808889177,"{""type"":""Point"",""coordinates"":[77.5,30.55]}"
378,313.9700012207031,,2.3343527924519467E-4,30.7,74.5,-0.10436292025778032,-0.41108842492103576,"{""type"":""Point"",""coordinates"":[74.5,30.7]}"
379,,,2.2766210892229474E-4,30.7,74.65,-0.09391743143399553,-0.43522274295489,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.699999999999992]}"
380,317.010009765625,,2.2960947026382018E-4,30.7,74.8,-0.03811909159024551,-0.4358707328637441,"{""type"":""Point"",""coordinates"":[74.8,30.699999999999992]}"
381,,,2.5311301697408367E-4,30.7,74.95,-0.02697915832201638,-0.4259118298689524,"{""type"":""Point"",""coordinates"":[74.95,30.7]}"
382,312.1199951171875,,2.7414102785605805E-4,30.7,75.1,-0.0757296330398983,-0.41074730621443856,"{""type"":""Point"",""coordinates"":[75.1,30.7]}"
383,,,2.554274382890482E-4,30.7,75.25,-0.07342826856507202,-0.43026194108857047,"{""type"":""Point"",""coordinates"":[75.25,30.7]}"
384,,,2.7473146758969294E-4,30.7,75.4,-0.06604233649041913,-0.45589263770315375,"{""type"":""Point"",""coordinates"":[75.4,30.7]}"
385,311.55999755859375,,2.688475060145382E-4,30.7,75.55,-0.009839808278613625,-0.5662842121389178,"{""type"":""Point"",""coordinates"":[75.55,30.699999999999992]}"
386,,,2.5332291952862186E-4,30.7,75.7,0.05540948642624747,-0.6490458495087094,"{""type"":""Point"",""coordinates"":[75.7,30.7]}"
387,,,2.8072430071779414E-4,30.7,75.85,0.11298089755905999,-0.7110962238576674,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.7]}"
388,,,2.7107563131593623E-4,30.7,76.0,0.2830801135963864,-0.7610314587752025,"{""type"":""Point"",""coordinates"":[76.0,30.7]}"
389,,,2.9412716849160076E-4,30.7,76.15,0.4862488554583655,-0.7990923040442993,"{""type"":""Point"",""coordinates"":[76.15,30.7]}"
390,,,3.11327261886883E-4,30.7,76.3,0.49354425205124763,-0.7901818494002025,"{""type"":""Point"",""coordinates"":[76.3,30.7]}"
391,,,2.6262847855935896E-4,30.7,76.45,0.5534109241432615,-0.788656309578154,"{""type"":""Point"",""coordinates"":[76.45,30.7]}"
392,,,2.901948500926937E-4,30.7,76.6,0.4732212404410044,-0.8430186278290218,"{""type"":""Point"",""coordinates"":[76.6,30.7]}"
393,,,2.7424755267282496E-4,30.7,76.75,0.3356184979279836,-0.9107069551944732,"{""type"":""Point"",""coordinates"":[76.75,30.7]}"
394,,,2.3484491553635867E-4,30.7,76.9,0.15184944139586554,-0.9281870848602721,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.7]}"
395,,,1.9230533409492407E-4,30.7,77.05,0.04860542284117803,-0.8314677245087092,"{""type"":""Point"",""coordinates"":[77.05,30.7]}"
396,,,1.9715391565298043E-4,30.7,77.2,0.005779088205761358,-0.7558234645260704,"{""type"":""Point"",""coordinates"":[77.2,30.7]}"
397,,,1.4544589713996243E-4,30.7,77.35,0.09004049499829606,-0.5253394557370079,"{""type"":""Point"",""coordinates"":[77.35,30.7]}"
398,,,1.6336935516525275E-4,30.7,77.5,0.13942946526739328,-0.4161716361840566,"{""type"":""Point"",""coordinates"":[77.5,30.7]}"
399,318.9200134277344,,2.5299178834003636E-4,30.85,74.5,-0.10152987175517618,-0.43534040517277195,"{""type"":""Point"",""coordinates"":[74.5,30.85]}"
400,,,2.3792399071801307E-4,30.85,74.65,-0.06398985981941219,-0.4531291014618344,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.85]}"
401,310.7799987792969,,2.3553676749807657E-4,30.85,74.8,-0.00751199523607889,-0.4386125677161748,"{""type"":""Point"",""coordinates"":[74.8,30.85]}"
402,320.04998779296875,,2.4846096582897945E-4,30.85,74.95,0.012805251942740554,-0.4286760442786746,"{""type"":""Point"",""coordinates"":[74.95,30.85]}"
403,320.4700012207031,,2.5718394925992297E-4,30.85,75.1,-0.050063671668370585,-0.40869109961721634,"{""type"":""Point"",""coordinates"":[75.1,30.85]}"
404,312.0299987792969,,2.615341436917422E-4,30.85,75.25,-0.045033018456564995,-0.42514414323700805,"{""type"":""Point"",""coordinates"":[75.25,30.85]}"
405,309.17999267578125,,2.608685427861005E-4,30.85,75.4,-0.04232746561368306,-0.46063235667016783,"{""type"":""Point"",""coordinates"":[75.4,30.849999999999994]}"
406,,,2.5729832886687616E-4,30.85,75.55,0.013830303483539159,-0.5709001653724249,"{""type"":""Point"",""coordinates"":[75.55,30.85]}"
407,,,2.5748997792685664E-4,30.85,75.7,0.08002598219447668,-0.6554714951250288,"{""type"":""Point"",""coordinates"":[75.7,30.85]}"
408,,,2.8013538665717545E-4,30.85,75.85,0.16559693217277527,-0.736289501852459,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.85]}"
409,,,3.348218827982557E-4,30.85,76.0,0.37240913377867807,-0.814987215068605,"{""type"":""Point"",""coordinates"":[76.0,30.85]}"
410,,,2.767229180556029E-4,30.85,76.15,0.5753601835833656,-0.8529585421085357,"{""type"":""Point"",""coordinates"":[76.15,30.85]}"
411,,,2.6633782488804297E-4,30.85,76.3,0.582647103071213,-0.8440738578637441,"{""type"":""Point"",""coordinates"":[76.3,30.85]}"
412,,,2.6374467188806786E-4,30.85,76.45,0.5047255535920463,-0.8261084987057583,"{""type"":""Point"",""coordinates"":[76.45,30.85]}"
413,,,2.883617173800571E-4,30.85,76.6,0.34444214701652537,-0.8487945881154805,"{""type"":""Point"",""coordinates"":[76.6,30.85]}"
414,,,2.699000897041608E-4,30.85,76.75,0.19182645148701136,-0.9184730006588832,"{""type"":""Point"",""coordinates"":[76.75,30.85]}"
415,,,2.1495370064367224E-4,30.85,76.9,0.008248638444476663,-0.9359307507673897,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.85]}"
416,,,1.5796574102805054E-4,30.85,77.05,-0.016783913638856684,-0.8006704019175636,"{""type"":""Point"",""coordinates"":[77.05,30.85]}"
417,,,1.6662067329995735E-4,30.85,77.2,0.031710891591178056,-0.7284040987491607,"{""type"":""Point"",""coordinates"":[77.2,30.85]}"
418,,,1.608068915213275E-4,30.85,77.35,0.17805217305819193,-0.4824052923255495,"{""type"":""Point"",""coordinates"":[77.35,30.85]}"
419,,,1.6869437671262263E-4,30.85,77.5,0.22514825595749757,-0.3746836668915219,"{""type"":""Point"",""coordinates"":[77.5,30.85]}"
420,,,2.734966660895991E-4,31.0,74.5,-0.0551034801536136,-0.4273173338837094,"{""type"":""Point"",""coordinates"":[74.5,30.999999999999993]}"
421,,,2.7749289315497934E-4,31.0,74.65,-0.009495637814203855,-0.4439375460147858,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.999999999999993]}"
422,314.1199951171875,,2.667987742099586E-4,31.0,74.8,-0.016220355696148336,-0.4744480033715566,"{""type"":""Point"",""coordinates"":[74.8,30.999999999999993]}"
423,310.2300109863281,,2.685628082769483E-4,31.0,74.95,-0.008139640092849742,-0.4678890976640913,"{""type"":""Point"",""coordinates"":[74.95,30.999999999999993]}"
424,313.8599853515625,,2.7808960015919857E-4,31.0,75.1,-0.03180229200257198,-0.43200992014673023,"{""type"":""Point"",""coordinates"":[75.1,30.999999999999993]}"
425,,,2.5535637748796936E-4,31.0,75.25,0.01895759569274056,-0.4361708223819733,"{""type"":""Point"",""coordinates"":[75.25,30.999999999999993]}"
426,312.2300109863281,,2.6029991643737013E-4,31.0,75.4,0.07782736023267112,-0.46202633182207736,"{""type"":""Point"",""coordinates"":[75.4,30.999999999999993]}"
427,,,2.639459148094278E-4,31.0,75.55,0.18486335741149054,-0.5649536457326677,"{""type"":""Point"",""coordinates"":[75.55,30.999999999999993]}"
428,,,2.6572273410566794E-4,31.0,75.7,0.31403273675176835,-0.6442501816484663,"{""type"":""Point"",""coordinates"":[75.7,30.999999999999993]}"
429,,,2.9143304451885037E-4,31.0,75.85,0.4482883791128795,-0.723105569018258,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.0]}"
430,,,3.0411792295880185E-4,31.0,76.0,0.6152781930234696,-0.8218099282847509,"{""type"":""Point"",""coordinates"":[76.0,30.999999999999993]}"
431,,,2.6215081110216243E-4,31.0,76.15,0.7118703967995114,-0.8718563828203407,"{""type"":""Point"",""coordinates"":[76.15,30.999999999999993]}"
432,,,2.797325463216755E-4,31.0,76.3,0.6101573434140949,-0.8630049288272856,"{""type"":""Point"",""coordinates"":[76.3,30.999999999999993]}"
433,,,2.573680259219254E-4,31.0,76.45,0.2561992135312823,-0.8131192002031541,"{""type"":""Point"",""coordinates"":[76.45,30.999999999999993]}"
434,,,2.703545439471616E-4,31.0,76.6,0.0771481745772891,-0.7345204995738136,"{""type"":""Point"",""coordinates"":[76.6,30.999999999999993]}"
435,,,2.0751306857991761E-4,31.0,76.75,-0.10131319695048858,-0.6469418320390915,"{""type"":""Point"",""coordinates"":[76.75,30.999999999999993]}"
436,,,1.717608825256214E-4,31.0,76.9,-0.25677245259284975,-0.5656694524817997,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.0]}"
437,,,1.8625371020675803E-4,31.0,77.05,-0.15877542297045394,-0.310339727004369,"{""type"":""Point"",""coordinates"":[77.05,30.999999999999993]}"
438,,,1.5681428587233806E-4,31.0,77.2,-0.05479660895135667,-0.2472286972734662,"{""type"":""Point"",""coordinates"":[77.2,30.999999999999993]}"
439,,,1.5189509882668423E-4,31.0,77.35,0.17558940450350446,-0.1435655706458621,"{""type"":""Point"",""coordinates"":[77.35,30.999999999999993]}"
440,,,1.2595779751360724E-4,31.0,77.5,0.2150632136397892,-0.08523461090193854,"{""type"":""Point"",""coordinates"":[77.5,30.999999999999993]}"
441,,,2.9535873271399626E-4,31.15,74.5,-0.028277850813335836,-0.43817955719100105,"{""type"":""Point"",""coordinates"":[74.5,31.149999999999995]}"
442,,,2.8526730146973396E-4,31.15,74.65,0.021047032541698867,-0.4548296087317997,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.14999999999999]}"
443,,,3.0081292044918456E-4,31.15,74.8,0.007951600684059975,-0.48717620703909126,"{""type"":""Point"",""coordinates"":[74.8,31.149999999999995]}"
444,,,2.571740244367893E-4,31.15,74.95,0.003144064876768296,-0.5047573837969037,"{""type"":""Point"",""coordinates"":[74.95,31.150000000000002]}"
445,318.8800048828125,,2.540978085113993E-4,31.15,75.1,-0.006626985470453898,-0.4702850666311055,"{""type"":""Point"",""coordinates"":[75.1,31.149999999999995]}"
446,,,2.6710665488181677E-4,31.15,75.25,0.04409390754169891,-0.4744415607717303,"{""type"":""Point"",""coordinates"":[75.25,31.150000000000002]}"
447,,313.5,2.660102271343356E-4,31.15,75.4,0.10235738952954608,-0.5005201876163483,"{""type"":""Point"",""coordinates"":[75.4,31.149999999999995]}"
448,,,2.652783921008772E-4,31.15,75.55,0.20374322666062253,-0.5978909287187789,"{""type"":""Point"",""coordinates"":[75.55,31.149999999999995]}"
449,313.25,,2.698773120343029E-4,31.15,75.7,0.3304433948463864,-0.6756788790225982,"{""type"":""Point"",""coordinates"":[75.7,31.149999999999995]}"
450,310.5400085449219,,2.751252882806678E-4,31.15,75.85,0.4603865643342336,-0.7519636690616607,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.150000000000002]}"
451,,,2.582698179224342E-4,31.15,76.0,0.631625442372428,-0.8530039793915218,"{""type"":""Point"",""coordinates"":[76.0,31.149999999999995]}"
452,,,2.6620058819205406E-4,31.15,76.15,0.6250288983186086,-0.843417390849855,"{""type"":""Point"",""coordinates"":[76.15,31.150000000000002]}"
453,,,2.630928261778211E-4,31.15,76.3,0.46375841763284487,-0.8252709607283276,"{""type"":""Point"",""coordinates"":[76.3,31.149999999999995]}"
454,,,2.501262003001939E-4,31.15,76.45,0.09891500671704608,-0.7718475666311054,"{""type"":""Point"",""coordinates"":[76.45,31.149999999999995]}"
455,,,2.392602520200643E-4,31.15,76.6,-0.08014247483677332,-0.6960232529375288,"{""type"":""Point"",""coordinates"":[76.6,31.150000000000002]}"
456,,,2.0602933803146102E-4,31.15,76.75,-0.2533917831050026,-0.6084205104245078,"{""type"":""Point"",""coordinates"":[76.75,31.150000000000002]}"
457,,,1.60741589442341E-4,31.15,76.9,-0.30392719705899546,-0.45701704091495937,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.150000000000002]}"
458,,,1.3819757086721448E-4,31.15,77.05,-0.19190767937236364,-0.2092597438229454,"{""type"":""Point"",""coordinates"":[77.05,31.149999999999995]}"
459,,,1.5053345797756205E-4,31.15,77.2,-0.0949726614687178,-0.1370151420434316,"{""type"":""Point"",""coordinates"":[77.2,31.149999999999995]}"
460,,,1.742662551356208E-4,31.15,77.35,0.13756212857034472,-0.06357526845402191,"{""type"":""Point"",""coordinates"":[77.35,31.149999999999995]}"
461,,,1.41980155360394E-4,31.15,77.5,0.15432204339239336,-0.04138898915714687,"{""type"":""Point"",""coordinates"":[77.5,31.149999999999995]}"
462,,,2.87464082284278E-4,31.3,74.5,0.022634624772601634,-0.48219133019447324,"{""type"":""Point"",""coordinates"":[74.5,31.300000000000004]}"
463,,318.1700134277344,3.1737949861115693E-4,31.3,74.65,0.0474111682838864,-0.527637768454022,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.3]}"
464,,,2.8545862441816555E-4,31.3,74.8,-0.022081765201356685,-0.6212501002682579,"{""type"":""Point"",""coordinates"":[74.8,31.300000000000004]}"
465,,,2.922160559578267E-4,31.3,74.95,-0.04451082878642612,-0.6565758923689524,"{""type"":""Point"",""coordinates"":[74.95,31.300000000000004]}"
466,312.010009765625,,2.9118144343512445E-4,31.3,75.1,0.03433201246791414,-0.6119201984670428,"{""type"":""Point"",""coordinates"":[75.1,31.3]}"
467,,,2.8657785372089155E-4,31.3,75.25,0.09139818814065721,-0.6273458169566261,"{""type"":""Point"",""coordinates"":[75.25,31.300000000000004]}"
468,,,2.6851036870445815E-4,31.3,75.4,0.1159817927413517,-0.6704132404592305,"{""type"":""Point"",""coordinates"":[75.4,31.3]}"
469,,,3.1679171120118125E-4,31.3,75.55,0.15800042880906,-0.7751634710364872,"{""type"":""Point"",""coordinates"":[75.55,31.3]}"
470,,,2.9238085093063695E-4,31.3,75.7,0.17736688388718494,-0.8395091063446467,"{""type"":""Point"",""coordinates"":[75.7,31.3]}"
471,,,2.4082396967455434E-4,31.3,75.85,0.21245158712069193,-0.9058227863576679,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.3]}"
472,,,2.722856064456371E-4,31.3,76.0,0.21908136142624748,-0.9310350530677369,"{""type"":""Point"",""coordinates"":[76.0,31.3]}"
473,,,2.362320715287351E-4,31.3,76.15,0.09365818434291415,-0.8650665607717302,"{""type"":""Point"",""coordinates"":[76.15,31.300000000000004]}"
474,,,2.1970784588524605E-4,31.3,76.3,-0.021546690331565,-0.7700602538055842,"{""type"":""Point"",""coordinates"":[76.3,31.3]}"
475,,,2.125614777526592E-4,31.3,76.45,-0.2776620739036136,-0.6138824787404801,"{""type"":""Point"",""coordinates"":[76.45,31.3]}"
476,,,2.000222169980426E-4,31.3,76.6,-0.35716307759284965,-0.5244218938880496,"{""type"":""Point"",""coordinates"":[76.6,31.300000000000004]}"
477,,,2.0624925261937118E-4,31.3,76.75,-0.3943711260954538,-0.4339359184106189,"{""type"":""Point"",""coordinates"":[76.75,31.3]}"
478,,,1.7511137261651998E-4,31.3,76.9,-0.36730712056159975,-0.3416087157196469,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.300000000000004]}"
479,,,1.7460040591812993E-4,31.3,77.05,-0.2381933510303497,-0.31304222808943855,"{""type"":""Point"",""coordinates"":[77.05,31.3]}"
480,,,1.6951086593741115E-4,31.3,77.2,-0.15045836567878726,-0.25988060699568855,"{""type"":""Point"",""coordinates"":[77.2,31.300000000000004]}"
481,,,1.602905943381402E-4,31.3,77.35,0.037866626183191934,-0.19944698611895245,"{""type"":""Point"",""coordinates"":[77.35,31.3]}"
482,,,1.483553513218544E-4,31.3,77.5,0.04712362488110862,-0.17265492611461217,"{""type"":""Point"",""coordinates"":[77.5,31.3]}"
483,,,3.2543130542155127E-4,31.45,74.5,0.13319879306687246,-0.4369900498125288,"{""type"":""Point"",""coordinates"":[74.5,31.450000000000003]}"
484,,,2.9005075033499116E-4,31.45,74.65,0.11822178297572666,-0.4360324760278066,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.450000000000003]}"
485,,,2.9983712580730447E-4,31.45,74.8,0.056204977962705835,-0.41751203603214687,"{""type"":""Point"",""coordinates"":[74.8,31.45000000000001]}"
486,,,3.0201912984279564E-4,31.45,74.95,0.042778260840309994,-0.44447397722138304,"{""type"":""Point"",""coordinates"":[74.95,31.450000000000003]}"
487,,,2.882412258399054E-4,31.45,75.1,0.05343533820576138,-0.4621189018090565,"{""type"":""Point"",""coordinates"":[75.1,31.45000000000001]}"
488,,,2.745745879269465E-4,31.45,75.25,-0.011940773990419195,-0.5835330863793691,"{""type"":""Point"",""coordinates"":[75.25,31.45000000000001]}"
489,,323.3800048828125,2.890366614558535E-4,31.45,75.4,-0.03457464443312751,-0.6575246499644386,"{""type"":""Point"",""coordinates"":[75.4,31.450000000000003]}"
490,,,2.939919248188527E-4,31.45,75.55,-0.011515901486078903,-0.7605974309974246,"{""type"":""Point"",""coordinates"":[75.55,31.450000000000003]}"
491,,,2.5494039077496474E-4,31.45,75.7,-0.020188997189203892,-0.7960503796736399,"{""type"":""Point"",""coordinates"":[75.7,31.450000000000003]}"
492,,,2.726146763016158E-4,31.45,75.85,-0.07706325120396083,-0.7809112873342303,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.450000000000003]}"
493,,,2.6500710970404174E-4,31.45,76.0,-0.22666652268833581,-0.6269260307153066,"{""type"":""Point"",""coordinates"":[76.0,31.450000000000003]}"
494,,,2.5334212319054754E-4,31.45,76.15,-0.3700682832135093,-0.5218109455373553,"{""type"":""Point"",""coordinates"":[76.15,31.450000000000003]}"
495,,,2.2831765461903963E-4,31.45,76.3,-0.43104274339146076,-0.4450402478377025,"{""type"":""Point"",""coordinates"":[76.3,31.450000000000003]}"
496,,,2.518108984750555E-4,31.45,76.45,-0.4617875079313915,-0.3232398463620079,"{""type"":""Point"",""coordinates"":[76.45,31.450000000000003]}"
497,,,1.9789671666145582E-4,31.45,76.6,-0.4607095592551762,-0.3053809596432579,"{""type"":""Point"",""coordinates"":[76.6,31.45000000000001]}"
498,,,1.9780924812749852E-4,31.45,76.75,-0.47604871127340526,-0.2616455402639178,"{""type"":""Point"",""coordinates"":[76.75,31.450000000000003]}"
499,,,1.797562047253112E-4,31.45,76.9,-0.44403475456767616,-0.17935183909204266,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.45000000000001]}"
500,,,1.1018457326288978E-4,31.45,77.05,-0.30364202724562755,-0.19606665571530654,"{""type"":""Point"",""coordinates"":[77.05,31.450000000000003]}"
501,,,1.418407814627929E-4,31.45,77.2,-0.22441364725430807,-0.235428567065133,"{""type"":""Point"",""coordinates"":[77.2,31.45000000000001]}"
502,,,1.1548064512851998E-4,31.45,77.35,-0.048637822601530274,-0.2629469454288482,"{""type"":""Point"",""coordinates"":[77.35,31.450000000000003]}"
503,,,1.1402664263235966E-4,31.45,77.5,-0.05202900369962054,-0.23662146528561923,"{""type"":""Point"",""coordinates"":[77.5,31.450000000000003]}"
504,,,3.198473684836273E-4,31.6,74.5,0.16891622742017115,-0.3932834525903066,"{""type"":""Point"",""coordinates"":[74.5,31.6]}"
505,316.989990234375,313.0,3.050267325429998E-4,31.6,74.65,0.15622701843579614,-0.39807369510332735,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.599999999999994]}"
506,,,2.6571389615278837E-4,31.6,74.8,0.099730165137185,-0.3316837211449941,"{""type"":""Point"",""coordinates"":[74.8,31.6]}"
507,,,3.055117664423788E-4,31.6,74.95,0.08139859504169887,-0.32202829851044534,"{""type"":""Point"",""coordinates"":[74.95,31.6]}"
508,,317.94000244140625,2.698265419587398E-4,31.6,75.1,0.030508838097254458,-0.39076405697398714,"{""type"":""Point"",""coordinates"":[75.1,31.6]}"
509,,,2.816440396151471E-4,31.6,75.25,-0.03636500901646088,-0.5134572671519385,"{""type"":""Point"",""coordinates"":[75.25,31.6]}"
510,,,2.7141757282981075E-4,31.6,75.4,-0.07736130621698165,-0.5995880451467303,"{""type"":""Point"",""coordinates"":[75.4,31.6]}"
511,315.9800109863281,,2.899935941556083E-4,31.6,75.55,-0.14570033616489833,-0.6980926838186053,"{""type"":""Point"",""coordinates"":[75.55,31.6]}"
512,,,2.5921948053590104E-4,31.6,75.7,-0.20205409593052334,-0.6845065971215564,"{""type"":""Point"",""coordinates"":[75.7,31.6]}"
513,,,2.6941513280274553E-4,31.6,75.85,-0.2611086613602108,-0.6620619356632232,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.6]}"
514,,,2.4119838278806728E-4,31.6,76.0,-0.4125114527013567,-0.5051676756805845,"{""type"":""Point"",""coordinates"":[76.0,31.6]}"
515,,,2.9508303776762824E-4,31.6,76.15,-0.5553052352534402,-0.3300540824731192,"{""type"":""Point"",""coordinates"":[76.15,31.6]}"
516,,,1.8442623670065537E-4,31.6,76.3,-0.5519822100798287,-0.2650723252031539,"{""type"":""Point"",""coordinates"":[76.3,31.599999999999994]}"
517,,,1.8191277307810533E-4,31.6,76.45,-0.5430917614036136,-0.1537597980764177,"{""type"":""Point"",""coordinates"":[76.45,31.6]}"
518,,,1.9616424597807572E-4,31.6,76.6,-0.5419704099496205,-0.13526038130124407,"{""type"":""Point"",""coordinates"":[76.6,31.6]}"
519,,,1.8424790963375036E-4,31.6,76.75,-0.5416055553489261,-0.1250091877248552,"{""type"":""Point"",""coordinates"":[76.75,31.6]}"
520,,,1.9744549280100796E-4,31.6,76.9,-0.4788814206918079,-0.1063537922170427,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.6]}"
521,,,1.2257119156788753E-4,31.6,77.05,-0.3337957680225373,-0.132700295580758,"{""type"":""Point"",""coordinates"":[77.05,31.6]}"
522,,,9.187399497819018E-5,31.6,77.2,-0.25559210048781505,-0.16829938954777182,"{""type"":""Point"",""coordinates"":[77.2,31.6]}"
523,,,1.2215646565282348E-4,31.6,77.35,-0.09705328212844001,-0.26649512251218166,"{""type"":""Point"",""coordinates"":[77.35,31.6]}"
524,,,9.59004403874523E-5,31.6,77.5,-0.06758720411194698,-0.28776112728648706,"{""type"":""Point"",""coordinates"":[77.5,31.6]}"
525,,,2.972213840903327E-4,31.75,74.5,0.17326260871357388,-0.3754028644826678,"{""type"":""Point"",""coordinates"":[74.5,31.750000000000004]}"
526,,,3.016152385768134E-4,31.75,74.65,0.15922859178649054,-0.37688466244273733,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.750000000000004]}"
527,,,3.0435872867356134E-4,31.75,74.8,0.10358521342277527,-0.31940039594968156,"{""type"":""Point"",""coordinates"":[74.8,31.750000000000004]}"
528,,,2.879318705669537E-4,31.75,74.95,0.07892124586635167,-0.3243812037838829,"{""type"":""Point"",""coordinates"":[74.95,31.750000000000004]}"
529,,,2.82737934207949E-4,31.75,75.1,0.03402175042364333,-0.42715321713023713,"{""type"":""Point"",""coordinates"":[75.1,31.750000000000004]}"
530,,,2.77240638211621E-4,31.75,75.25,-0.032758170366287274,-0.5497074027856191,"{""type"":""Point"",""coordinates"":[75.25,31.750000000000004]}"
531,,,2.65981074279589E-4,31.75,75.4,-0.0737809161345164,-0.6247830185625287,"{""type"":""Point"",""coordinates"":[75.4,31.750000000000004]}"
532,,,2.7946917997032024E-4,31.75,75.55,-0.1903716279400719,-0.6289011961883968,"{""type"":""Point"",""coordinates"":[75.55,31.750000000000004]}"
533,,,2.7755184661261287E-4,31.75,75.7,-0.25612005458937753,-0.6024692436059313,"{""type"":""Point"",""coordinates"":[75.7,31.750000000000004]}"
534,,,2.5633136684358556E-4,31.75,75.85,-0.3134605493810442,-0.5854777342743344,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.75000000000001]}"
535,,,2.064808090248904E-4,31.75,76.0,-0.4513216740555233,-0.43403187923961206,"{""type"":""Point"",""coordinates"":[76.0,31.750000000000004]}"
536,,,2.2462052654049748E-4,31.75,76.15,-0.46494200825691223,-0.3810442083411746,"{""type"":""Point"",""coordinates"":[76.15,31.750000000000004]}"
537,,,2.2393002743848516E-4,31.75,76.3,-0.422130932410558,-0.40399071441756357,"{""type"":""Point"",""coordinates"":[76.3,31.750000000000004]}"
538,,,1.882346849904818E-4,31.75,76.45,-0.4069226668940649,-0.29922692047225113,"{""type"":""Point"",""coordinates"":[76.45,31.750000000000004]}"
539,,,1.7863335346652315E-4,31.75,76.6,-0.4065415362517039,-0.28738474382294554,"{""type"":""Point"",""coordinates"":[76.6,31.750000000000004]}"
540,,,1.9058379151677194E-4,31.75,76.75,-0.4157846324973637,-0.2843068765269385,"{""type"":""Point"",""coordinates"":[76.75,31.75000000000001]}"
541,,,1.748916948740533E-4,31.75,76.9,-0.44794303907288435,-0.16377363271183434,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.75000000000001]}"
542,,,1.4507556559548366E-4,31.75,77.05,-0.31666218241055794,-0.16230573720402186,"{""type"":""Point"",""coordinates"":[77.05,31.750000000000004]}"
543,,,1.2088414732480847E-4,31.75,77.2,-0.2381930119461483,-0.1993066052595775,"{""type"":""Point"",""coordinates"":[77.2,31.750000000000004]}"
